ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4763952AB,BOOSTER Power Brake,,,,,,,,discontinued,,,/parts/mopar-booster-power-brake~4763952ab.html
3,4485530,CHECK VALVE Brake Booster,,,,,,,,discontinued,,,/parts/mopar-valve-brake-booster~4485530.html
4,6101445,NUT AND WASHER Hex Nut-Coned Washer M8 x 1.25,,,,2,1,6102440AA,,available,11.3,7.86,/parts/mopar-nut-hex~6101445.html
5,5066435AA,BOOT Brake Booster Push Rod,,,,,,,,discontinued,,,/parts/mopar-boot-brake-booster-push-rod~5066435aa.html
6,4723642,SEAL Brake Booster To Dash,,,,,,,,discontinued,,,/parts/mopar-gasket-brake-booster-to-dash~4723642.html
7,4723395,GASKET Brake Master Cylinder,,,,,,,,discontinued,,,/parts/mopar-gasket-master-cylinder-to-booster~4723395.html
9,4848345AB,HOSE Vacuum Supply 11/32 rough stock,,,,,,,,discontinued,,,/parts/mopar-hose-brake-booster-vacuum~4848345ab.html
,4883813AA,GROMMET Brake Booster Check Valve,,,,,,,,discontinued,,,/parts/mopar-grommet-brake-booster-check-valve~4883813aa.html
,J4003909,NUT Hex Flange With Serration,,,,2,1,,,discontinued,,,/parts/mopar-nut-hex-flange-with-serration~j4003909.html
