ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5029154AB,FASCIA Front Primed,,,,,,,,discontinued,,,/parts/mopar-fascia-front~5029154ab.html
2,5029208AA,REINFORCEMENT Front Bumper,,,,4,1,,,available,15.75,11.59,/parts/mopar-beam-front-bumper~5029208aa.html
3,68047956AA,AIR DAM Includes Center and Right and Left Extensions,,,,,,68047956AB,,available,32.55,26.45,/parts/mopar-air-dam~68047956aa.html
5,6100840,NUT Spring,,,,2,1,,,available,7.25,5.01,/parts/mopar-nut-spring~6100840.html
6,6101448,NUT AND WASHER Hex Nut-Coned Washer M10 x 1.5,,,,4,1,,,available,11.3,7.86,/parts/mopar-nut-hex-nut-coned-washer~6101448.html
7,6507167AA,SCREW,,,,4,1,,,available,11,7.63,/parts/mopar-screw-hex-head~6507167aa.html
8,6035625,SCREW,,,,6,1,,,available,18,12.52,/parts/mopar-screw-tapping~6035625.html
10,6100842,NAMEPLATE Push On 500,,,,4,1,,,available,3.65,2.5,/parts/mopar-nut-push~6100842.html
11,6504118,U-NUT M6 x 1.00 M6x1.00,,,,6,1,,,available,14.4,10.02,/parts/mopar-nut-m6-x-1-00~6504118.html
13,4865643AB,BUMPER Fascia Front,,,,,,4865643AC,,available,523,423.5,/parts/mopar-bumper-fascia~4865643ab.html
14,5174334AA,BUMPER PACKAGE FASCIA FRONT Export,,,,,,5174334AB,,available,280,186.12,/parts/mopar-bump-pkg-fascia~5174334aa.html
16,5029137AA,PLATE Fender Attach,,,,2,1,,,discontinued,,,/parts/mopar-plate-fender-attach~5029137aa.html
17,34201358,NUT AND WASHER Hex Nut-Sealing Washer M6 x 1.00,,,,4,1,,,available,13.9,9.67,/parts/mopar-nut-hex-nut-sealing-washer~34201358.html
18,6507483AA,NUT/RIVET,,,,10,1,,,discontinued,,,/parts/mopar-nut-rivet~6507483aa.html
19,5029234AB,SEAL Fascia,,,,,,,,available,46.45,38.97,/parts/mopar-seal-fascia~5029234ab.html
20,5264984AA,DUCT AIR,Right,,,,,,,unavailable,23,17.48,/parts/mopar-duct-air~5264984aa.html
22,68050001AA,SPLITTER KIT Front,,,,,,,,discontinued,,,
23,68050006AA,CABLE KIT Front Splitter,,,,2,,,,discontinued,,,
24,68050016AA,SKID STRIP KIT Front Splitter,,,,,,,,discontinued,,,
25,68050018AA,FIN KIT Dive Plane,,,,,,,,discontinued,,,
26,68050015AA,EXTENSION KIT Front Splitter,,,,,,,,discontinued,,,
,5029222AA,FRAME License Plate,,,,,,5029222AD,,available,133,89.04,/parts/mopar-frame-license-plate~5029222aa.html
,6023925,NUT Plastic Snap-in,,,,2,1,,,available,6,4.19,/parts/mopar-nut-plastic-snap-in~6023925.html
,6034866,SCREW Tapping Hex Flange Head .250-14X.750,,,,5,1,,,available,9.2,6.41,/parts/mopar-screw-tapping-hex-flange-head~6034866.html
,5030722AA,SHIM Fascia 20MMx10MMx3MM,,,,8,1,,,available,1.6,0.63,/parts/mopar-shim-fascia~5030722aa.html
