ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4626460,CASE Transmission,,,,,,,,discontinued,,,/parts/mopar-case-transmission~4626460.html
2,4626591,PLUG Oil Fill,,,,,,,,available,4.9,3.32,/parts/mopar-plug-transmission-drain~4626591.html
3,4626511,ADAPTER Transmission,,,,,,,,discontinued,,,/parts/mopar-adapter-transmission~4626511.html
4,4886337AA,CASE Transmission Rear,,,,,,,,discontinued,,,/parts/mopar-housing-transmission-rear~4886337aa.html
5,4626461,STUD,,,,,,,,available,9.95,6.93,/parts/mopar-stud~4626461.html
6,4626568,NUT Transmission Case,,,,,,,,available,15.7,10.89,/parts/mopar-nut-transmission-case~4626568.html
17,4531216AB,SEAL Extension Yoke,,,,,,,,available,52.3,36.22,/parts/mopar-seal-output-shaft~4531216ab.html
,4626520,BOLT Transmission Case,,,,,,,,discontinued,,,/parts/mopar-bolt-transmission-case~4626520.html
,4626573,BREATHER Transmission Case,,,,,,,,available,28.2,19.81,/parts/mopar-vent-transmission~4626573.html
,4626570,CLIP Vent Tube,,,,,,,,available,7,4.83,/parts/mopar-retainer-vent-tube~4626570.html
,4626514,DOWEL Transmission Case,,,,,,,,available,6.5,4.49,/parts/mopar-dowel-pin-transmission-case~4626514.html
,4626567,MAGNET Transmission,,,,,,,,discontinued,,,
,4626591,PLUG Oil Fill,,,,,,,,available,4.9,3.32,/parts/mopar-plug-transmission-drain~4626591.html
,4626515,SEAL Input Shaft,,,,,,,,discontinued,,,/parts/mopar-seal-input-shaft~4626515.html
,4626592,VENT Transmission Pipe,,,,,,,,available,32.2,22.31,/parts/mopar-vent-transmission-pipe~4626592.html
