ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5127394AA,"SHORT BLOCK ASSEMBLY, Cylinder",,,27,,,,Mopar 0W-40 Mobil 1 Engine Oil,discontinued,,,/parts/mopar-oil-0w40~5127394aa.html
1,4763703,"SHORT BLOCK ASSEMBLY, Cylinder",,1996,29,,,,,discontinued,,,
1,4848015,"SHORT BLOCK ASSEMBLY, Cylinder",,,27,,,,"1996, (4848601 is the Complete Assy.)",discontinued,,,
1,5245687,"SHORT BLOCK ASSEMBLY, Cylinder",,,,,,,"1992-93, (4848601 is the Complete Assy.)",discontinued,,,
1,5245750,"SHORT BLOCK ASSEMBLY, Cylinder",,,,,,,"1994, (4848601 is the Complete Assy.)",discontinued,,,
1,5245967,"SHORT BLOCK ASSEMBLY, Cylinder",,,,,,,"1995, (4848601 is the Complete Assy.)",discontinued,,,
1,R1080466AA,"SHORT BLOCK ASSEMBLY, Cylinder",,,27,,,,"BLOCK, Long, REMAN ENGINES - Mopar Reman 8.0L Long Block (EWB) - 1996",discontinued,,,
3,5245061,"O-RING, Cylinder Block Liner",,,,20,1,,,discontinued,,,/parts/mopar-o-ring-cylinder-block-liner~5245061.html
4,J4006953,"DOWEL, Split Block to Head, (The Dowels for the Trans. to Block are 2 4429678)",,,,4,1,,,discontinued,,,/parts/mopar-dowel-pin-block-to-cylinder-head~j4006953.html
5,6034166,"PLUG, Oil Passage, Square Socket, (.375-18)",,,,11,1,,,discontinued,,,/parts/mopar-plug-cylinder-block-oil-hole~6034166.html
6,5127394AA,CYLINDER BLOCK,,,,,,,Mopar 0W-40 Mobil 1 Engine Oil,discontinued,,,/parts/mopar-oil-0w40~5127394aa.html
6,5004038AB,CYLINDER BLOCK,,1996,,,,,,available,8750,7216,/parts/mopar-block-cylinder~5004038ab.html
,4626639,No Description,,,27,,,,,discontinued,,,
,4882951,No Description,,,29,,,,,discontinued,,,
