ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,68159858AA,COLUMN Steering,,2013-2014,"SRT, SRT GTS",10 Cyl 8.4L,,,68159858AB,,,available,482,322.24,24.9 x 22.4 x 7.3 inches,11.70 Pounds,/parts/mopar-column-steering~68159858aa.html
2,6506707AA,NUT AND WASHER Hex Lock Coned Washer M8x1.25,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,2,1,,,,available,4.9,3.32,1.2 x 1.2 x 0.4 inches,0.60 Pounds,/parts/mopar-nut-hex-lock-coned-washer~6506707aa.html
3,6035434,SCREW AND WASHER Tapping Pan Head .164-18X1.250,,"2013-2014, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT GTS, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,68461920AA,,,available,3.8,2.62,1.3 x 0.3 x 0.3 inches,0.40 Pounds,/parts/mopar-screw-tapping-pan-head~6035434.html
4,1WT40LV5AB,SHROUD Steering Column,,2014,"SRT, SRT GTS",10 Cyl 8.4L,,,1WT40LV5AC,,[-VX],available,49.3,34.37,10.2 x 7.7 x 3.4 inches,0.80 Pounds,/parts/mopar-shroud-steering-column~1wt40lv5ab.html
5,1UL89DX9AB,SHROUD Steering Column,,2014-2015,"SRT, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,1UL89DX9AC,,,available,99.6,67.34,10.4 x 7.1 x 3.9 inches,1.30 Pounds,/parts/mopar-shroud-steering-column~1ul89dx9ab.html
6,6102204AA,SCREW AND WASHER Hex Head M6X1.00X20.00,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,8.75,7.57,1.0 x 0.8 x 0.8 inches,0.60 Pounds,/parts/mopar-screw-hex-head~6102204aa.html
7,5290070AF,SHAFT Steering column intermediate,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,"5290070AD, 5290070AE",,available,246,201.91,19.3 x 2.6 x 2.8 inches,2.20 Pounds,/parts/mopar-shaft-steering-column-intermediat~5290070af.html
8,4865588AC,SHAFT Steering column intermediate,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,23.6 x 5.3 x 2.1 inches,3.20 Pounds,/parts/mopar-shaft-steering-column-intermediat~4865588ac.html
9,5290187AA,BEARING Steering Column Shaft,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,41.05,34.37,5.8 x 5.6 x 4.5 inches,0.80 Pounds,/parts/mopar-bearing-steering-column-shaft~5290187aa.html
10,6504926AA,SCREW Hex Flange Head M10x1.5x40,,"2013-2017, 2008-2010, 2000-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,5.15,3.5,2.2 x 0.9 x 0.8 inches,0.50 Pounds,/parts/mopar-screw-hex-flange-head~6504926aa.html
11,68183974AB,BRACKET Steering Column,,2014-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,43.3,30.17,5.0 x 3.2 x 0.8 inches,1.00 Pounds,/parts/mopar-bracket-steering-column~68183974ab.html
12,68183977AB,BRACKET Steering Column,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,112,75.8,6.9 x 4.8 x 2.9 inches,1.60 Pounds,/parts/mopar-bracket-steering-column~68183977ab.html
