ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4815252,PANEL Body Side,,2001-2002,Base,6 Cyl 3.5L,,,,,Right Inner,discontinued,,,46.1 x 17.5 x 4.1 inches,1.80 Pounds,/parts/mopar-panel-body-side~4815252.html
1,4815253,PANEL Body Side,,2001-2002,Base,6 Cyl 3.5L,,,,,Left Inner,discontinued,,,46.2 x 17.7 x 4.5 inches,2.00 Pounds,/parts/mopar-panel-body-side~4815253.html
2,4786156,PANEL Quarter,,2001-2002,Base,6 Cyl 3.5L,,,,,Right Rear Quarter and Side Sill,discontinued,,,,35.70 Pounds,/parts/mopar-panel-quarter~4786156.html
2,4786157,PANEL Quarter,,2001-2002,Base,6 Cyl 3.5L,,,,,Left Rear Quarter and Side Sill,discontinued,,,,33.00 Pounds,/parts/mopar-panel-quarter~4786157.html
7,4786060,PANEL Body Side Rear,,2001-2002,Base,6 Cyl 3.5L,,,,,Right Outer,discontinued,,,41.2 x 14.8 x 5.5 inches,1.80 Pounds,/parts/mopar-panel-body-side-rear~4786060.html
7,4786061,PANEL Body Side Rear,,2001-2002,Base,6 Cyl 3.5L,,,,,Left Outer,discontinued,,,41.2 x 16.3 x 6.9 inches,1.90 Pounds,/parts/mopar-panel-body-side-rear~4786061.html
12,4815802AB,CATCH Bodyside Outer to Decklid Stabilizer,,2001-2002,Base,6 Cyl 3.5L,,,,,Right Upper,discontinued,,,4.1 x 4.1 x 2.0 inches,0.60 Pounds,/parts/mopar-catch-bodyside-outer-to-decklid-s~4815802ab.html
12,4815803AB,CATCH Bodyside Outer to Decklid Stabilizer,,2001-2002,Base,6 Cyl 3.5L,,,,,Left Upper,discontinued,,,1.8 x 0.4 x 1.0 inches,0.80 Pounds,/parts/mopar-catch-bodyside-outer-to-decklid-s~4815803ab.html
13,4815802AB,CATCH Bodyside Outer to Decklid Stabilizer,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,4.1 x 4.1 x 2.0 inches,0.60 Pounds,/parts/mopar-catch-bodyside-outer-to-decklid-s~4815802ab.html
13,4815803AB,CATCH Bodyside Outer to Decklid Stabilizer,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,1.8 x 0.4 x 1.0 inches,0.80 Pounds,/parts/mopar-catch-bodyside-outer-to-decklid-s~4815803ab.html
14,6504791,"SCREW TAPPING, BUTTON HEAD M6 X 1.00 X 18.00",,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,0.8 x 0.5 x 0.5 inches,0.50 Pounds,/parts/mopar-screw-tapping-button-head~6504791.html
15,4865237AA,DOOR Fuel Fill,,2001-2002,Base,6 Cyl 3.5L,,,,4897789AA,,available,254,39.82,7.2 x 5.2 x 2.0 inches,1.00 Pounds,/parts/mopar-door-fuel-fuel-fill~4865237aa.html
16,4815447,BUMPER Fuel Door,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,6.58,5.17,,0.50 Pounds,/parts/mopar-stop-bmpr-fuel-door~4815447.html
17,4815576,BRACKET Body Side Sill And Qtr.,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,3.0 x 2.9 x 1.3 inches,0.50 Pounds,/parts/mopar-bracket-body-side-sill-and-qtr~4815576.html
17,4815577,BRACKET Body Side Sill And Qtr.,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,1.0 x 1.0 x 1.1 inches,0.70 Pounds,/parts/mopar-bracket-body-side-sill-and-qtr~4815577.html
18,4815578,BRACKET Body Side to Rear Valence Attach,,2001-2002,,6 Cyl 3.5L,,,,,Right Outer,discontinued,,,,,
18,4815579,BRACKET Body Side to Rear Valence Attach,,2001-2002,Base,6 Cyl 3.5L,,,,,Left Outer,discontinued,,,,,/parts/mopar-bracket-body-side-to-rear-valence-a~4815579.html
,4865014AC,PANEL Quarter,,2001-2002,Base,6 Cyl 3.5L,,,,,Right Front Quarter and Side Sill Paint as Required,discontinued,,,63.6 x 20.4 x 4.5 inches,7.50 Pounds,/parts/mopar-panel-quarter~4865014ac.html
,4865015AC,PANEL Quarter,,2001-2002,Base,6 Cyl 3.5L,,,,,Left Front Quarter and Side Sill Paint as Required,available,972,598.91,61.8 x 20.8 x 4.4 inches,10.00 Pounds,/parts/mopar-panel-quarter~4865015ac.html
