ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
3,4815832,REINFORCEMENT Bulkhead Center To Bulkhead Extension,,2001-2002,Base,6 Cyl 3.5L,,,,,Right Lower Inner,discontinued,,,9.2 x 7.0 x 2.4 inches,1.00 Pounds,/parts/mopar-reinfmnt-bulkhead-center-to-bulkhead~4815832.html
3,4815833,REINFORCEMENT Bulkhead Center To Bulkhead Extension,,2001-2002,Base,6 Cyl 3.5L,,,,,Left Lower Inner,discontinued,,,9.2 x 7.1 x 2.5 inches,1.00 Pounds,/parts/mopar-reinfmnt-bulkhead-center-to-bulkhead~4815833.html
4,4815834,REINFORCEMENT Bulkhead Center To Bulkhead Extension,,2001-2002,Base,6 Cyl 3.5L,,,,,Right Lower Outer,discontinued,,,13.3 x 9.5 x 2.6 inches,1.40 Pounds,/parts/mopar-reinfmnt-bulkhead-center-to-bulkhead~4815834.html
4,4815835,REINFORCEMENT Bulkhead Center To Bulkhead Extension,,2001-2002,Base,6 Cyl 3.5L,,,,,Left Lower Outer,discontinued,,,13.5 x 9.2 x 2.7 inches,1.40 Pounds,/parts/mopar-reinfmnt-bulkhead-center-to-bulkhead~4815835.html
5,4815830,REINFORCEMENT Bulkhead Center To Bulkhead Extension,,2001-2002,Base,6 Cyl 3.5L,,,,,Right Upper Outer,available,14.6,11.48,8.2 x 3.7 x 2.2 inches,0.60 Pounds,/parts/mopar-reinfmnt-bulkhead-center-to-bulkhead~4815830.html
5,4815831,REINFORCEMENT Bulkhead Center To Bulkhead Extension,,2001-2002,Base,6 Cyl 3.5L,,,,,Left Upper Outer,discontinued,,,6.3 x 4.1 x 2.6 inches,0.60 Pounds,/parts/mopar-reinfmnt-bulkhead-center-to-bulkhead~4815831.html
6,4815828,REINFORCEMENT Bulkhead Center To Bulkhead Extension,,2001-2002,Base,6 Cyl 3.5L,,,,,Right Upper Inner,available,16.24,12.76,7.0 x 4.2 x 2.6 inches,0.60 Pounds,/parts/mopar-reinfmnt-bulkhead-center-to-bulkhead~4815828.html
6,4815829,REINFORCEMENT Bulkhead Center To Bulkhead Extension,,2001-2002,Base,6 Cyl 3.5L,,,,,Left Upper Inner,discontinued,,,16.7 x 10.8 x 6.6 inches,0.60 Pounds,/parts/mopar-reinfmnt-bulkhead-center-to-bulkhead~4815829.html
8,4815848,REINFORCEMENT Body Mount Doubler,,2001-2002,Base,6 Cyl 3.5L,,,,,Right Bulkhead Body Mount Doubler,discontinued,,,11.5 x 11.1 x 3.1 inches,1.50 Pounds,/parts/mopar-reinfmnt-body-mount-doubler~4815848.html
8,4815849,REINFORCEMENT Body Mount Doubler,,2001-2002,Base,6 Cyl 3.5L,,,,,Left Bulkhead Body Mount Doubler,discontinued,,,12.0 x 11.6 x 2.7 inches,1.60 Pounds,/parts/mopar-reinfmnt-body-mount-doubler~4815849.html
9,4815278,PLATE Tapping,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,4.0 x 2.5 x 0.2 inches,0.50 Pounds,/parts/mopar-plate-tapping~4815278.html
10,4815836,REINFORCEMENT Bulkhead Extension To Tunnel,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,22.1 x 8.0 x 1.8 inches,1.50 Pounds,/parts/mopar-reinfmnt-bulkhead-extension-to-tunne~4815836.html
10,4815837,REINFORCEMENT Bulkhead Extension To Tunnel,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,20.1 x 8.3 x 1.6 inches,1.50 Pounds,/parts/mopar-reinfmnt-bulkhead-extension-to-tunne~4815837.html
11,4815230,PANEL Shelf Bulkhead,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,8.1 x 5.6 x 3.9 inches,0.60 Pounds,/parts/mopar-panel-shelf-bulkhead~4815230.html
,QQ57VXT,FILLER REAR QTR & REAR VALANCE PANEL,,2001-2002,Base,6 Cyl 3.5L,,,,,[XT],discontinued,,,5.0 x 0.9 x 0.1 inches,0.40 Pounds,/parts/mopar-filler-rr-qtr-rr-valance-panel~qq57vxt.html
,QQ57YB9,FILLER REAR QTR & REAR VALANCE PANEL,,2001-2002,Base,6 Cyl 3.5L,2,1,,,[B9],discontinued,,,5.0 x 0.9 x 0.1 inches,0.60 Pounds,/parts/mopar-filler-rr-qtr-rr-valance-panel~qq57yb9.html
,QQ57YSA,FILLER REAR QTR & REAR VALANCE PANEL,,2001-2002,Base,6 Cyl 3.5L,,,,,[SA],discontinued,,,5.6 x 1.3 x 0.3 inches,0.40 Pounds,/parts/mopar-filler-rr-qtr-rr-valance-panel~qq57ysa.html
,QQ57YVF,FILLER REAR QTR & REAR VALANCE PANEL,,2001-2002,Base,6 Cyl 3.5L,,,,,[VF],discontinued,,,5.1 x 1.0 x 0.1 inches,0.40 Pounds,/parts/mopar-filler-rr-qtr-rr-valance-panel~qq57yvf.html
,QQ57YYJ,FILLER REAR QTR & REAR VALANCE PANEL,,2001-2002,Base,6 Cyl 3.5L,2,1,,,[YJ],discontinued,,,4.0 x 0.5 x 0.1 inches,0.70 Pounds,/parts/mopar-filler-rr-qtr-rr-valance-panel~qq57yyj.html
,6504339,STUD,,,,,2,,,,Bulkhead Remote CD Changer Mounting,discontinued,,,,,
,6504339,STUD,,,,,4,,,,Shield Bulkhead Parking Brake Cable Attaching,discontinued,,,,,
