ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
3,4815548,PANEL Body Side,,2001-2002,Base,6 Cyl 3.5L,,,,,Right Outer Front To Rear,available,13.87,10.9,5.9 x 4.2 x 1.6 inches,0.70 Pounds,/parts/mopar-panel-body-side~4815548.html
3,4815549,PANEL Body Side,,2001-2002,Base,6 Cyl 3.5L,,,,,Left Outer Front To Rear,discontinued,,,6.0 x 4.0 x 1.5 inches,0.60 Pounds,/parts/mopar-panel-body-side~4815549.html
5,4815251,RETAINER Tapping Plate,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,9.5 x 5.3 x 0.5 inches,0.40 Pounds,/parts/mopar-retainer-tapping-plate~4815251.html
6,4865112AA,RETAINER Door,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,3.2,2.52,4.1 x 1.6 x 0.3 inches,0.50 Pounds,/parts/mopar-retainer-door~4865112aa.html
10,4865342AA,COVER Sill,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,available,5.87,4.61,16.3 x 7.2 x 1.5 inches,0.50 Pounds,/parts/mopar-cover-sill~4865342aa.html
10,4865343AA,COVER Sill,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-cover-sill~4865343aa.html
,4815278,PLATE Tapping,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,4.0 x 2.5 x 0.2 inches,0.50 Pounds,/parts/mopar-plate-tapping~4815278.html
,4815190,RETAINER Front Floor to Body Side Outer,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,4.65,3.65,4.8 x 5.8 x 0.5 inches,0.40 Pounds,/parts/mopar-retainer-front-floor-to-body-side-ou~4815190.html
,6101354,SCREW AND WASHER Hex Head M6x1x55,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,discontinued,,,1.8 x 0.2 x 0.2 inches,0.70 Pounds,/parts/mopar-screw-hex-head~6101354.html
,6503698,SCREW AND WASHER Truss Head M6-1.00x30.00,,2001-2002,Base,6 Cyl 3.5L,6,1,,,,discontinued,,,1.3 x 0.7 x 0.7 inches,0.50 Pounds,/parts/mopar-screw-truss-head~6503698.html
,4865301AA,SHIM,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,2.4 x 1.8 x 0.2 inches,0.50 Pounds,/parts/mopar-shim~4865301aa.html
