ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4865006AA,STRUT Dash To Body Hinge Pillar,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,12.2 x 1.5 x 0.8 inches,1.40 Pounds,/parts/mopar-bracket-dash-to-body-hinge-pillar~4865006aa.html
1,4865007AA,STRUT Dash To Body Hinge Pillar,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,available,6.33,4.98,14.1 x 1.0 x 1.0 inches,1.40 Pounds,/parts/mopar-bracket-dash-to-body-hinge-pillar~4865007aa.html
2,4815999AA,STRUT Dash To Upper Plenum,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,6.3 x 1.1 x 0.8 inches,0.60 Pounds,/parts/mopar-bracket-dash-to-upper-plenum~4815999aa.html
3,4865000AA,STRUT Dash To Upper Plenum,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,available,5.98,4.7,6.1 x 1.3 x 0.8 inches,0.60 Pounds,/parts/mopar-bracket-dash-to-upper-plenum~4865000aa.html
3,4865001AA,STRUT Dash To Upper Plenum,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,9.2 x 1.6 x 0.8 inches,0.60 Pounds,/parts/mopar-bracket-dash-to-upper-plenum~4865001aa.html
4,4865085AA,STRUT Engine Compartment,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,14.34,11.27,36.0 x 1.1 x 1.0 inches,1.20 Pounds,/parts/mopar-bracket-engine-compartment~4865085aa.html
5,6101718,SCREW AND WASHER Oval Head M6x1x25,,2001-2002,Base,6 Cyl 3.5L,5,1,,6102396AA,,available,9.2,6.41,1.4 x 1.1 x 1.1 inches,0.40 Pounds,/parts/mopar-screw-oval-head~6101718.html
6,6100048,NUT Hex M6x1.00,,2001-2002,Base,6 Cyl 3.5L,3,1,,,,available,10.45,7.28,0.7 x 0.7 x 0.8 inches,0.50 Pounds,/parts/mopar-nut-hex~6100048.html
7,6502756,NUT Hex Lock M8x1.25,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,9.2,6.41,0.7 x 0.7 x 0.4 inches,0.50 Pounds,/parts/mopar-nut-hex-lock~6502756.html
8,4815353,BRACKET Solenoid,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,5.2 x 3.7 x 1.3 inches,0.60 Pounds,/parts/mopar-bracket-solenoid~4815353.html
,4865010AB,BRACKET Strut To Body Hinge Pillar,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,4.1 x 3.2 x 2.0 inches,1.10 Pounds,/parts/mopar-bracket-strut-to-body-hinge-pillar~4865010ab.html
,4865011AB,BRACKET Strut To Body Hinge Pillar,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,4.4 x 3.1 x 3.3 inches,1.10 Pounds,/parts/mopar-bracket-strut-to-body-hinge-pillar~4865011ab.html
,4815590,PLATE Instrument Panel Support,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,8.13,6.39,5.7 x 1.1 x 1.0 inches,0.60 Pounds,/parts/mopar-reinfmnt-i-p-support~4815590.html
,6504105,SCREW Pan Head M6x1x20,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,1.0 x 0.5 x 0.5 inches,0.40 Pounds,/parts/mopar-screw-pan-head~6504105.html
