ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4897744AB,FENDER Front,Right,,,,,,,,,discontinued,,,,,
1,4897745AB,FENDER Front,Left,,,,,,,,,discontinued,,,,,
2,6035766,NUT,,2001-2002,Base,6 Cyl 3.5L,8,1,,,,available,6.37,5,0.4 x 0.5 x 0.5 inches,0.50 Pounds,/parts/mopar-nut~6035766.html
3,6035767,RIVET,,2001-2002,Base,6 Cyl 3.5L,8,1,,,,discontinued,,,2.1 x 0.9 x 0.9 inches,0.70 Pounds,/parts/mopar-rivet~6035767.html
4,6502696,NUT Hex Flange Lock M14x1.50,,2001-2002,Base,6 Cyl 3.5L,,,,6506264AA,,available,9.6,6.52,0.7 x 1.0 x 1.0 inches,0.40 Pounds,/parts/mopar-nut-hex-flange-lock~6502696.html
