ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4643021,"RADIO, Alpine",,,,,,,,discontinued,,,
1,4643441,"RADIO, Alpine",,,,,,,"BRACKET, Radio Rear Mtg.",available,5.03,3.96,/parts/mopar-radio-rear-mtg-bracket~4643441.html
2,6032723,SCREW,,,,,,,,available,9.15,6.35,/parts/mopar-screw-self-tapping~6032723.html
3,4469015,"MAST, Antenna",,,,,,68040423AB,,discontinued,,,/parts/mopar-mast-antenna~4469015.html
4,4643651,"BEZEL, w/Gasket Antenna",,,,,,,,discontinued,,,
5,4643685,"NUT, Antenna Mtg.",,,,,,,,discontinued,,,/parts/mopar-nut-cap-ant-mtg-blk~4643685.html
6,4643608,"REINFORCEMENT, Antenna Mtg.",,,,,,,,discontinued,,,
7,4643475,"BASE, w/Cable Antenna and Ground wire",,,,,,,,available,8.75,6.88,/parts/mopar-base-cable-antenna~4643475.html
9,4643026,"SPEAKER, Sub Woofer 6.5",,,27,,,,Rear,discontinued,,,
9,4763073,"SPEAKER, Sub Woofer 6.5",,,29,,,,Rear,discontinued,,,
10,6100516,"NUT, Panel Mtg.",,,,2,1,,,available,,14.51,/parts/mopar-nut-hex-flange-lock~6100516.html
11,4643832,"PANEL, Speaker Mtg.",,1992-94,,,,,,discontinued,,,
11,4709488,"PANEL, Speaker Mtg.",,1995-96,,,,,,available,31.14,24.47,/parts/mopar-rr-spkr-mtg-panel-asm~4709488.html
12,6034668,"U-NUT, Speaker Mtg.",,,,4,,,,discontinued,,,
14,4709109,AMPLIFIER BOX ASSEMBLY,,,,,,,"Box, Antenna Amp.",discontinued,,,/parts/mopar-control-antenna-amplifier~4709109.html
14,4709110,AMPLIFIER BOX ASSEMBLY,,,,,,,Cable Assembly,discontinued,,,/parts/mopar-cable-amplifier-box~4709110.html
14,4709112,AMPLIFIER BOX ASSEMBLY,,,,,,,Grommet,discontinued,,,/parts/mopar-grommet-antenna-amplifier~4709112.html
14,4848137,AMPLIFIER BOX ASSEMBLY,,,29,,,,"BRACKET, Amplifier Assembly",discontinued,,,/parts/mopar-bracket-amplifier~4848137.html
14,4848139,AMPLIFIER BOX ASSEMBLY,,,29,,,,"BRACKET, Amplifier Retainer",discontinued,,,/parts/mopar-bracket-amplifier-retainer~4848139.html
,4643901,"LINER, Speaker Door",,,,,,,,discontinued,,,
,4708388,"LINER, Speaker Door",,,,,,,,available,8.75,6.88,/parts/mopar-liner-frt-dr-i-side-pnl~4708388.html
,4643022,"SUPPORT, Rear Cargo Speaker Box",,,,2,,,"AMPLIFIER, Power",discontinued,,,
,4643023,"SUPPORT, Rear Cargo Speaker Box",,,,2,,,"SPEAKER, Tweeter w/Grille",discontinued,,,
,4643024,"SUPPORT, Rear Cargo Speaker Box",,,,2,,,"SPEAKER, Mid Range 5.25 Door",discontinued,,,
,4643025,"SUPPORT, Rear Cargo Speaker Box",,,,2,,,"SPEAKER, 5.25 Door",discontinued,,,
,4708224,"SUPPORT, Rear Cargo Speaker Box",,,,,,,"COVER, Amplifier, Right",discontinued,,,
,4708225,"SUPPORT, Rear Cargo Speaker Box",,,,,,,"COVER, Amplifier, Left",discontinued,,,
,4763914,"SUPPORT, Rear Cargo Speaker Box",Right,,,,,,,discontinued,,,
,4763915,"SUPPORT, Rear Cargo Speaker Box",Left,,,,,,,discontinued,,,
,4848566,"SUPPORT, Rear Cargo Speaker Box",,,,,,,"PANEL ASSEMBLY, Rear Speaker Mounting",discontinued,,,/parts/mopar-panel-rr-spkr-mtg~4848566.html
