ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,68046923AA,BEARING KIT Differential Side,,,,,,,,discontinued,,,/parts/mopar-bearingki-differential-side~68046923aa.html
2,68203472AA,SHAFT Axle Intermediate,,,,,,68203472AB,,available,1755,771.21,/parts/mopar-shaft-axle-intermediate~68203472aa.html
3,4626696,SEAL Axle Drive Shaft,,,,2,1,,,available,35.05,24.35,/parts/mopar-seal-axle-drive-shaft~4626696.html
4,68046911AA,BEARING Axle Shaft,,,,2,1,,,available,26,20.15,/parts/mopar-bearing-axle-shaft~68046911aa.html
5,5013882AA,SHIM KIT Differential,,,,,,,,available,93.5,63.17,/parts/mopar-shim-kit-differential~5013882aa.html
7,5012810AC,BOLT KIT Ring Gear 7/16-20x0.750,,,,,,,,available,56.45,39.26,/parts/mopar-bolt-kit-ring-gear~5012810ac.html
8,5038236AC,CASE ASSEMBLY Differential,,,,,,5038236AF,,available,4735,3118.5,/parts/mopar-differntl-differential~5038236ac.html
9,68184320AA,SNAP RING Differential,,,,2,1,,,available,6.7,5.13,/parts/mopar-ring-differential~68184320aa.html
10,68203473AA,SHAFT Axle Intermediate,,,,,,,,available,269,220.5,/parts/mopar-shaft-axle-intermediate~68203473aa.html
11,68203459AA,GEAR KIT Ring And Pinion,,,,,,,,available,672,436.7,/parts/mopar-gear-kit-ring-and-pinion~68203459aa.html
12,4864214,SPACER Drive Pinion Bearing,,,,,,,,available,32.3,22.37,/parts/mopar-spacer-drive-pinion-bearing~4864214.html
13,1795175,WASHER Pinion,,,,,,,,available,7,4.83,/parts/mopar-washer-pinion~1795175.html
14,5191197AA,NUT Pinion,,,,,,,,available,,14.51,/parts/mopar-nut-pinion~5191197aa.html
15,4856368,SHIM KIT Pinion Shaft 0.035 to 0.039,,,,,,,,available,105,66.67,/parts/mopar-shim-kit-pinion-shaft~4856368.html
39,68203455AA,BEARING KIT Drive Pinion,,,,,,,,available,97.2,63.11,/parts/mopar-bearing-drive-pinion~68203455aa.html
40,68046925AA,BEARING KIT Drive Pinion,,,,,,,,available,76.65,62.04,/parts/mopar-bearing-drive-pinion~68046925aa.html
41,4746867,SLINGER Drive Pinion,,,,,,,,available,13.6,9.32,/parts/mopar-slinger-drive-pinion~4746867.html
42,5019843AA,SEAL Drive Pinion,,,,,,,,discontinued,,,/parts/mopar-seal-drive-pinion~5019843aa.html
43,5093385AA,YOKE Drive Shaft,,,,,,,,available,111,94.03,/parts/mopar-yoke-drive-shaft~5093385aa.html
,5017376AA,SHIM Differential Bearing,,,,,,,"Serviced in 05013882AA Kit, - 0.132 Shim",discontinued,,,/parts/mopar-shim-differential-bearing~5017376aa.html
,5017377AA,SHIM Differential Bearing,,,,,,,"Serviced in 05013882AA Kit, - 0.133 Shim",available,36.2,25.22,/parts/mopar-shim-differential-bearing~5017377aa.html
,5017378AA,SHIM Differential Bearing,,,,,,,"Serviced in 05013882AA Kit, - 0.134 Shim",available,35.9,27.18,/parts/mopar-shim-differential-bearing~5017378aa.html
,5017383AA,SHIM Differential Bearing,,,,,,,"Serviced in 05013882AA Kit, - 0.135 Shim",available,38.25,26.62,/parts/mopar-shim-differential-bearing~5017383aa.html
,68014932AA,SHIM Drive Pinion Bearing 0.035,,,,,,,,available,17.15,11.82,/parts/mopar-shim-drive-pinion-bearing~68014932aa.html
,68014933AA,SHIM Drive Pinion Bearing 0.036,,,,,,,,available,17.2,11.82,/parts/mopar-shim-drive-pinion-bearing~68014933aa.html
,68014934AA,SHIM Drive Pinion Bearing 0.037,,,,,,,,available,17.45,12,/parts/mopar-shim-drive-pinion-bearing~68014934aa.html
,68014935AA,SHIM Drive Pinion Bearing 0.038,,,,,,,,available,17.45,12,/parts/mopar-shim-drive-pinion-bearing~68014935aa.html
,68014936AA,SHIM Drive Pinion Bearing 0.039,,,,,,,,available,16.75,11.65,/parts/mopar-shim-drive-pinion-bearing~68014936aa.html
,5017332AA,SHIM Drive Pinion Bearing 0.040,,,,,,,,available,16.5,11.42,/parts/mopar-shim-drive-pinion-bearing~5017332aa.html
,5017333AA,SHIM Drive Pinion Bearing 0.041,,,,,,,,available,16.55,11.42,/parts/mopar-shim-drive-pinion-bearing~5017333aa.html
,5017334AA,SHIM Drive Pinion Bearing 0.042,,,,,,,,available,16.5,11.42,/parts/mopar-shim-drive-pinion-bearing~5017334aa.html
,5017335AA,SHIM Drive Pinion Bearing 0.043,,,,,,,,available,16.5,11.42,/parts/mopar-shim-drive-pinion-bearing~5017335aa.html
,5017336AA,SHIM Drive Pinion Bearing 0.044,,,,,,,,available,18.55,12.82,/parts/mopar-shim-drive-pinion-bearing~5017336aa.html
