ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
2,4626462,CUP,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,available,34.85,24.35,3.2 x 3.1 x 1.6 inches,0.70 Pounds,/parts/mopar-bearing~4626462.html
3,4626541,THRUST WASHER Sixth Gear,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,1.8 x 1.8 x 0.5 inches,0.50 Pounds,/parts/mopar-washer-sixth-gear~4626541.html
4,5093272AA,GEAR Sixth,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,5.8 x 5.7 x 2.9 inches,4.20 Pounds,/parts/mopar-gear-pkg-sixth~5093272aa.html
5,4626538,BEARING Sixth Gear,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,32.15,22.25,3.3 x 3.1 x 1.6 inches,0.50 Pounds,/parts/mopar-bearing-sixth-gear~4626538.html
6,4626496,PAD Shift Fork,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,7.8,5.3,0.6 x 0.3 x 0.3 inches,0.60 Pounds,/parts/mopar-fork-shift-fork~4626496.html
7,4626553,FORK Transmission,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,6.3 x 5.6 x 3.0 inches,1.40 Pounds,/parts/mopar-fork-transmission~4626553.html
8,4626561,SNAP RING Shift Fork,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,5.5,3.79,0.8 x 0.7 x 0.4 inches,0.50 Pounds,/parts/mopar-ring-shift-fork~4626561.html
9,4626535,STOP RING Synchronizer,,"2003-2006, 1992-1998","COMP. Coupe, GTS Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",2,1,,,,discontinued,,,3.2 x 3.1 x 0.4 inches,0.70 Pounds,/parts/mopar-clutch-synchronizer~4626535.html
10,4626537,SPACER Sixth Gear,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,1.9 x 1.9 x 0.3 inches,0.60 Pounds,/parts/mopar-shim-sixth-gear~4626537.html
11,4626536,SNAP RING,,"2013-2017, 1992-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,8.65,5.94,1.6 x 1.7 x 0.1 inches,0.50 Pounds,/parts/mopar-ring~4626536.html
12,5018863AA,SYNCHRONIZER Fifth and Sixth,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,8.0 x 5.5 x 2.1 inches,1.80 Pounds,/parts/mopar-synch-fifth-and-sixth~5018863aa.html
13,5093273AA,GEAR Fifth,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,6.0 x 5.7 x 2.8 inches,3.20 Pounds,/parts/mopar-gear-fifth~5093273aa.html
14,4626530,NEEDLE BEARING Fifth Gear,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,30.85,21.32,3.3 x 3.0 x 1.6 inches,0.50 Pounds,/parts/mopar-bearing-fifth-gear~4626530.html
15,4626540,FORK Fifth Shift,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,6.2 x 6.2 x 3.0 inches,1.30 Pounds,/parts/mopar-fork-5th-and-6th-shift~4626540.html
16,4626542,SNAP RING Shift Fork,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,7.2,4.89,1.1 x 1.1 x 0.8 inches,0.50 Pounds,/parts/mopar-retainer-shift-fork~4626542.html
17,4626496,PAD Shift Fork,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,7.8,5.3,0.6 x 0.3 x 0.3 inches,0.60 Pounds,/parts/mopar-fork-shift-fork~4626496.html
18,4626529,COUNTERSHAFT Extension,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,11.2 x 3.3 x 3.2 inches,3.90 Pounds,/parts/mopar-gear-extension~4626529.html
19,4626468,BEARING,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,43.1,29.92,3.3 x 3.4 x 2.1 inches,0.60 Pounds,/parts/mopar-bearing-input-shaft~4626468.html
20,4626544,CUP,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,31.6,15.31,3.2 x 2.0 x 1.6 inches,0.50 Pounds,/parts/mopar-cup-input-shaft~4626544.html
