ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5093265AA,ADAPTER Transmission,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,15.5 x 11.4 x 6.4 inches,13.00 Pounds,/parts/mopar-adapter-transmission~5093265aa.html
2,4626514,DOWEL Transmission Case,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,6.5,4.49,0.8 x 0.2 x 0.3 inches,0.60 Pounds,/parts/mopar-dowel-pin-transmission-case~4626514.html
3,4626520,BOLT Transmission Case,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",6,1,,,,discontinued,,,2.0 x 0.6 x 0.6 inches,0.50 Pounds,/parts/mopar-bolt-transmission-case~4626520.html
4,4626512,BUSHING Shift Rail,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,68028433AA,,available,6.2,4.19,0.7 x 0.7 x 0.5 inches,0.50 Pounds,/parts/mopar-bushing-shift-rail~4626512.html
5,4626513,DOWEL Transmission Case,,"2013-2017, 1992-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,4.7,3.2,0.9 x 0.3 x 0.2 inches,0.50 Pounds,/parts/mopar-dowel-pin-transmission-case~4626513.html
6,4626515,SEAL Input Shaft,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,3.3 x 3.1 x 1.6 inches,0.50 Pounds,/parts/mopar-seal-input-shaft~4626515.html
7,5018856AA,SHIM KIT Transmission,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,5.0 x 4.3 x 2.0 inches,0.90 Pounds,/parts/mopar-shim-transmission~5018856aa.html
8,4626490,CUP,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,4626734,,,available,170,133.1,4.7 x 4.5 x 2.0 inches,1.40 Pounds,/parts/mopar-bearing~4626490.html
9,4626510,CONE Input Shaft,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,3.3 x 3.0 x 1.6 inches,1.00 Pounds,/parts/mopar-bearing-input-shaft~4626510.html
10,4626737,BEARING PACKAGE Input Shaft,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,available,144.01,113.17,3.2 x 3.0 x 1.7 inches,2.10 Pounds,/parts/mopar-brg-pkg-input-shaft~4626737.html
