ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5037112AA,THROTTLE BODY,,,,,,,,,,discontinued,,,,,
2,4686360AB,SENSOR Throttle Position,,2003,SRT-10 Convertible,10 Cyl 8.3L,,,4686360AC,,,available,248,166.94,1.8 x 2.8 x 2.9 inches,0.50 Pounds,/parts/mopar-sensor-throttle-position~4686360ab.html
3,5290098AA,HARNESS Engine to Purge Solenoid,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,,,,discontinued,,,18.9 x 8.9 x 4.0 inches,0.70 Pounds,/parts/mopar-harness-engine-to-purge-solenoid~5290098aa.html
6,6035666,SCREW Hex Flange Head .25-20x1.00,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",3,1,154777,,,available,14.2,9.9,1.2 x 0.5 x 0.5 inches,0.40 Pounds,/parts/mopar-bolt~6035666.html
9,5037285AA,BRACKET Accelerator Cable,,,,,,,,,,discontinued,,,,,
,5037288AA,CABLE Accelerator,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,,,,discontinued,,,14.7 x 14.8 x 1.7 inches,1.00 Pounds,/parts/mopar-cable-accelerator~5037288aa.html
,5037191AA,GASKET Throttle Body To Intake,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,,,,discontinued,,,6.1 x 3.3 x 0.4 inches,0.50 Pounds,/parts/mopar-gasket-throttle-body-to-intake~5037191aa.html
,5037342AB,HOSE Clean Air Tube to A.I.S. Motor,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-hose-clean-air-tube-to-a-i-s-mo~5037342ab.html
,4778637AB,MOTOR KIT A.I.S.,,1999-2005,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,2.7 x 1.9 x 3.1 inches,0.70 Pounds,/parts/mopar-motor-a-i-s~4778637ab.html
,83503642,O RING Throttle Body,,2003-2005,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,,,,discontinued,,,,,/parts/mopar-o-ring-throttle-body~83503642.html
,4287736,RETAINER Throttle Cable,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,,,/parts/mopar-retainer-throttle-cable~4287736.html
