ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,1795173,NUT Pinion Yoke,,"2003-2006, 1992-1996","COMP. Coupe, GTS Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,5191197AA,,,available,,14.51,0.9 x 1.6 x 1.7 inches,0.50 Pounds,/parts/mopar-nut-pinion~1795173.html
2,1795175,WASHER Pinion Yoke,,"2013-2017, 2008-2010, 2003-2006, 1992-1996","ACR-X Coupe, COMP. Coupe, GTS Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,7,4.83,1.5 x 1.5 x 0.1 inches,0.40 Pounds,/parts/mopar-washer-pinion~1795175.html
3,5093385AA,YOKE Drive Shaft,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,111,94.03,5.8 x 4.8 x 4.7 inches,2.40 Pounds,/parts/mopar-yoke-drive-shaft~5093385aa.html
4,5019843AA,SEAL Drive Pinion,,"2013-2017, 2008-2010, 2001-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,3.6 x 3.6 x 0.6 inches,0.60 Pounds,/parts/mopar-seal-drive-pinion~5019843aa.html
5,4626728,SHIM KIT Pinion Shaft,,"2003-2006, 1992-1996","COMP. Coupe, GTS Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,available,80.3,56.71,3.1 x 3.2 x 1.1 inches,1.40 Pounds,/parts/mopar-shim-pinion-shaft~4626728.html
13,4746979,BEARING Drive Pinion,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,available,159,102.98,10.6 x 7.1 x 2.0 inches,2.40 Pounds,/parts/mopar-bearing-drive-pinion~4746979.html
14,4626710,PLUG Differential Housing,,"2013-2015, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,68401316AB,,,available,13.5,9.26,1.0 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-plug-differential-housing~4626710.html
15,4626696,SEAL Axle Drive Shaft,,"2013-2017, 2008-2010, 2000-2006, 1992-1996","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,35.05,24.35,4.0 x 4.2 x 0.2 inches,1.40 Pounds,/parts/mopar-seal-axle-drive-shaft~4626696.html
16,5093551AA,CIRCLIP Half Shaft,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,2,1,5069009AA,,,available,22.75,15.84,2.1 x 2.0 x 1.4 inches,0.50 Pounds,/parts/mopar-retainer-half-shaft~5093551aa.html
17,5093550AA,SHAFT Axle Intermediate,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,6.6 x 4.9 x 4.9 inches,2.40 Pounds,/parts/mopar-shaft-axle-intermediate~5093550aa.html
