ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4727370AA,RELAY Mini,,,,,,,,available,39.9,29.1,/parts/mopar-relay-mini~4727370aa.html
2,ATM10,"FUSE Mini 10 AMP, Red",,,,2,1,,,available,3.7,2.5,/parts/mopar-fuse-mini~atm10.html
3,ATM25,"FUSE Mini 25 Amp, Natural",,,,,,,,available,3.7,2.5,/parts/mopar-fuse-mini~atm25.html
4,6102075AA,FUSE CARTRIDGE 20 Amp,,,,,,6102075AB,,available,9.45,6.52,/parts/mopar-fuse~6102075aa.html
5,4868007AA,FUSE CARTRIDGE 30 Amp,,,,,,4868007AB,,available,8.05,5.48,/parts/mopar-fuse~4868007aa.html
6,4868008AA,FUSE CARTRIDGE 40 Amp,,,,,,4868008AB,,available,7.8,5.3,/parts/mopar-fuse~4868008aa.html
9,4727370AA,RELAY Mini,,,,,,,,available,39.9,29.1,/parts/mopar-relay-mini~4727370aa.html
,5029294AD,BRACKET Power Distribution Center,,,,,,,,discontinued,,,/parts/mopar-bracket-power-distribution-center~5029294ad.html
,68027689AB,COVER Power Distribution Center,,,,,,,,available,21.75,16.43,/parts/mopar-cover-power-distribution-center~68027689ab.html
,6101757,FUSIBLE LINK,,,,,,,,available,18.2,12.64,/parts/mopar-fuse~6101757.html
