ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4686669AC,MODULE Keyless Entry Receiver,,,,,,,,available,118,77.68,/parts/mopar-module-keyless-entry-receiver~4686669ac.html
2,4815227AG,MODULE Tire Pressure Monitoring,,,,,,,,discontinued,,,/parts/mopar-module-tire-pressure-monitoring~4815227ag.html
3,5029670AM,MODULE Body Controller,,,,,,5029670AO,,available,280,189.5,/parts/mopar-module-body-controller~5029670am.html
4,5030349AC,MODULE Message Center,,,,,,,,available,229,189,/parts/mopar-module-message-center~5030349ac.html
