ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,1UL93DX9AD,COVER Bulkhead,Left,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,"1UL93DX9AB, 1UL93DX9AA, 1UL93DX9AC",,available,750,495,32.8 x 18.0 x 15.2 inches,2.20 Pounds,/parts/mopar-cover-bulkhead~1ul93dx9ad.html
2,1WV69DX9AB,BEZEL Harness Anchor,Left,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,1WV69DX9AA,,available,23.85,18.87,9.8 x 5.0 x 1.4 inches,1.10 Pounds,/parts/mopar-shield~1wv69dx9ab.html
3,6102398AA,NUT AND WASHER Hex M5x0.80 Bulkhead Attach,,"2017, 2013-2015","SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,4,1,,6104714AA,,available,11.3,7.86,0.8 x 0.8 x 0.5 inches,0.50 Pounds,/parts/mopar-nut-hex~6102398aa.html
4,6102398AA,NUT AND WASHER Hex M5x0.80 Bulkhead Attach To Rear Clip,,"2017, 2013-2015","SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,3,1,,6104714AA,,available,11.3,7.86,0.8 x 0.8 x 0.5 inches,0.50 Pounds,/parts/mopar-nut-hex~6102398aa.html
5,6507167AA,SCREW AND WASHER Hex Head M5X0.8X28.00 Bulkhead Attach To Quarter Trim,,"2014-2017, 2008-2010, 1999-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,6102086AA,,available,11,7.63,1.4 x 0.9 x 0.9 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6507167aa.html
6,6507167AA,SCREW AND WASHER Hex Head M5X0.8X28.00 Lead Bulkhead Bracket Attach,,"2014-2017, 2008-2010, 1999-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,6102086AA,,available,11,7.63,1.4 x 0.9 x 0.9 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6507167aa.html
7,68202600AA,PUSH PIN,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,4.85,3.96,,1.40 Pounds,/parts/mopar-push-pin~68202600aa.html
8,68186730AB,BRACKET Floor Console,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,68186730AA,,available,77.7,54.29,6.0 x 5.7 x 2.4 inches,1.10 Pounds,/parts/mopar-bracket-floor-console~68186730ab.html
11,6508886AA,NUT,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,6102101AA,,available,,14.51,0.7 x 0.6 x 0.3 inches,0.40 Pounds,/parts/mopar-nut~6508886aa.html
12,6101946,SCREW Tapping Hex Head M4.2X1.70X20.00 Bulkhead Bracket Rienforcement to Body,,"2013-2017, 2008-2010, 2005-2006, 2003","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,2.3,1.34,1.2 x 0.7 x 0.6 inches,0.40 Pounds,/parts/mopar-screw-tapping-hex-head~6101946.html
