ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5029226AB,LAMP Front Fog,,,,2,1,,,discontinued,,,/parts/mopar-lamp-front-fog~5029226ab.html
2,4865822AB,PANEL Fog Lamp,,,,,,,,available,22.8,17.65,/parts/mopar-panel-fog-lamp~4865822ab.html
3,5029228AA,BRACKET Fog Lamp,,,,2,1,,,discontinued,,,/parts/mopar-bracket-fog-lamp~5029228aa.html
4,L0009145,BULB 9145,,,,2,1,,,available,36.5,24.8,/parts/mopar-bulb~l0009145.html
5,4865485AI,HEADLAMP,,,,,,,Left [LMP],discontinued,,,/parts/mopar-headlamp~4865485ai.html
5,5030187AA,HEADLAMP,,,,,,,Left [LMV] Mandatory (European Equipment Group),discontinued,,,/parts/mopar-headlamp~5030187aa.html
5,5030188AA,HEADLAMP,,,,,,,Right [LMV] Mandatory (European Equipment Group),discontinued,,,/parts/mopar-headlamp~5030188aa.html
5,5030189AA,HEADLAMP,,,,,,,Left [LMY] Mandatory (Ireland Country Code),discontinued,,,/parts/mopar-headlamp~5030189aa.html
5,5030190AA,HEADLAMP,,,,,,,Right [LMY] Mandatory (Ireland Country Code),available,3260,2209.15,/parts/mopar-headlamp~5030190aa.html
6,5030505AB,WIRING Headlamp Jumper,,,,,,,,available,228,186.12,/parts/mopar-wiring-headlamp-jumper~5030505ab.html
7,5029065AA,SOCKET Headlamp,,,,,,,,available,21.1,18.41,/parts/mopar-socket-headlamp~5029065aa.html
8,4865944AB,MODULE HID Bulb Powerpack,,,,,,,,available,290,236.38,/parts/mopar-headlamp-hid-bulb-powerpack~4865944ab.html
9,4399639,SOCKET Park And Turn Signal,,,,,,,,discontinued,,,/parts/mopar-socket-park-and-turn-signal~4399639.html
11,4865941AC,BULB Headlamp,,,,,,,,available,428,283.21,/parts/mopar-bulb-headlamp~4865941ac.html
12,L09005XSLL,BULB Headlamp,,,,,,,,available,45.15,31.34,/parts/mopar-bulb-headlamp~l09005xsll.html
13,L004157NAK,BULB 4157 NAK,,,,,,68604854AA,,available,7.55,5.07,/parts/mopar-bulb~l004157nak.html
14,L002825W5W,BULB W5W,,,,,,,,available,10.7,7.46,/parts/mopar-bulb~l002825w5w.html
15,153624,BULB W3W,,,,,,,,available,9.95,6.93,/parts/mopar-bulb~153624.html
,68032932AB,COVER Lamp Opening,,,,2,1,,,available,897,739.2,/parts/mopar-cover-lamp-opening~68032932ab.html
,6502871,RETAINER,,,,2,1,,,available,9.3,6.47,/parts/mopar-push-pin~6502871.html
