ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,SG081R1AA,KNOB Gearshift,,,,,,,With Color Code [XR],discontinued,,,/parts/mopar-knob-gearshift~sg081r1aa.html
1,SG081U4AA,KNOB Gearshift,,,,,,,With Color Code [XU],available,185,152.28,/parts/mopar-knob-gearshift~sg081u4aa.html
1,SG081X9AA,KNOB Gearshift,,,,,,,With Color Code [X9],discontinued,,,/parts/mopar-knob-gearshift~sg081x9aa.html
1,SG081XBAA,KNOB Gearshift,,,,,,,With Color Code [XB],available,206,162.43,/parts/mopar-knob-gearshift~sg081xbaa.html
2,XP191X9AA,BOOT Gearshift,,,,,,,,discontinued,,,/parts/mopar-boot-gearshift~xp191x9aa.html
3,5093230AA,RING,,,,,,,,discontinued,,,/parts/mopar-ring~5093230aa.html
4,5093298AA,SCREW Cap,,,,6,1,,,discontinued,,,/parts/mopar-screw-cap~5093298aa.html
5,124934,NUT Hex Jam .50-20,,,,,,,,available,8.75,6.06,/parts/mopar-nut-hex-jam~124934.html
7,5037319AA,BOOT Gearshift,,,,,,5038653AA,,discontinued,,,/parts/mopar-boot-gearshift~5037319aa.html
8,4709410,ISOLATOR Shift Lever,,,,,,,,discontinued,,,/parts/mopar-handle-shift-lever~4709410.html
9,68028414AA,SHIFTER Transmission,,,,,,,,available,162,131.63,/parts/mopar-shifter-transmission~68028414aa.html
