ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4763182,"HUB and BEARING ASSEMBLY, Rear",,1996,,2,1,,,available,443,362.09,/parts/mopar-hub-suspension-trailing~4763182.html
1,4848716,"HUB and BEARING ASSEMBLY, Rear",,1992-95,,2,1,,,available,1020,666.6,/parts/mopar-hub-brake~4848716.html
2,4642353,"ROTOR, Rear Brake Vented",,,,2,1,,,discontinued,,,/parts/mopar-rotor-brake~4642353.html
4,4723606,"CALIPER ASSEMBLY, Rear w/o Pads , Right",,,,,,,,discontinued,,,/parts/mopar-caliper-disc-brake~4723606.html
4,4723607,"CALIPER ASSEMBLY, Rear w/o Pads , Right",,,,,,,"CALIPER ASSEMBLY, Rear w/o Pads , Left",discontinued,,,/parts/mopar-caliper-disc-brake~4723607.html
5,3780788,BLEEDER SCREW and CAP PACKAGE,,,,,,5015248AB,"BLEEDER SCREW, w/6 Sp. Manual Trans. (Borg Warner)",available,30.3,20.97,/parts/mopar-screw-bleeder~3780788.html
5,4720990,BLEEDER SCREW and CAP PACKAGE,,,,,,,,discontinued,,,/parts/mopar-screw-brake~4720990.html
6,34202857,"SCREW, Caliper Mounting M8x1.25x60",,,,2,,,,discontinued,,,
7,34202858,"BOLT, Caliper Mounting M10x1.25x80.00",,,,2,1,,,discontinued,,,/parts/mopar-bolt-hex-head~34202858.html
8,6033702,"BOLT, Wheel Stud",,,,12,1,,,discontinued,,,/parts/mopar-stud-hub~6033702.html
9,6034434,"SCREW and WASHER ASSEMBLY, Hub and Bearing Assembly to Knuckle",,,,8,1,,"1992-95, .500-20x2.125",available,8.34,6.55,/parts/mopar-hex-head-screw-wa-asm~6034434.html
9,6035642,"SCREW and WASHER ASSEMBLY, Hub and Bearing Assembly to Knuckle",,,,8,1,,"1996, .500-20x2.125",discontinued,,,/parts/mopar-screw-hex-head-locking~6035642.html
10,6500336,"PIN, Cotter M5x36.00",,,,,,,,available,6.75,4.9,/parts/mopar-pin-cotter~6500336.html
11,4293167,"NUT and WA PACKAGE, Front Axle Shaft",,,,,,4293167AB,,available,25.75,17.94,/parts/mopar-lk-nutpkg~4293167.html
12,6502294,"NUT, Hex Flg. M22x1.5 (Axle Shaft Hub)",,,,,,,,available,12.4,8.56,/parts/mopar-nut-hex-flange~6502294.html
13,6502293,"WASHER, Flat I.D. 23.10, O.D. 43.00, Thk. 4.05 (Axle Shaft Hub)",,,,,,,,available,8.15,5.59,/parts/mopar-washer-flat~6502293.html
,4723459,GUIDE PLATE PACKAGE,,,,2,1,,,available,8.37,6.58,/parts/mopar-plate-brake-torque~4723459.html
,4720987,"PAD, PIN and CLIP PACKAGE",,,,,,,,discontinued,,,/parts/mopar-caliper-disc-brake~4720987.html
