ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4642889,"PAN ASSEMBLY, Trunk (Primed)",,1992-1993,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,212.00 Pounds,/parts/mopar-pan-floor~4642889.html
1,4708385,"PAN ASSEMBLY, Trunk (Primed)",,1993,,10 Cyl 8.0L,,,,,"1993, CANADA",discontinued,,,,,
1,4709230,"PAN ASSEMBLY, Trunk (Primed)",,1994,,10 Cyl 8.0L,,,,,,discontinued,,,,,
1,4763296,"PAN ASSEMBLY, Trunk (Primed)",,1996,29,10 Cyl 8.0L,,,,,,discontinued,,,,,
1,4763835,"PAN ASSEMBLY, Trunk (Primed)",,1995,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,555.34,436.41,,199.50 Pounds,/parts/mopar-pan-trunk-primed~4763835.html
1,4848699,"PAN ASSEMBLY, Trunk (Primed)",,1996,27,10 Cyl 8.0L,,,,,,discontinued,,,,,
3,6034710,"SHIM, 1992",,1993-1994,"ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,"WASHER, 1993-94",available,4.5,3.79,2.0 x 1.9 x 0.1 inches,0.50 Pounds,/parts/mopar-washer-flat~6034710.html
3,4643588,"SHIM, 1992",,,,"10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,1.0,discontinued,,,,,
3,4643589,"SHIM, 1992",,,,"10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,2.0,discontinued,,,,,
3,4643590,"SHIM, 1992",,,,"10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,3.0,discontinued,,,,,
4,6502688,SCREW,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,3.1 x 0.8 x 0.2 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6502688.html
5,4642900,"ISOLATOR, Rear Floor Pan to Frame",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,4,1,,,,discontinued,,,4.0 x 3.1 x 0.8 inches,0.60 Pounds,/parts/mopar-isolator-rear-floor-pan-to-frame~4642900.html
6,4642902,"SPACER, Floor Pan Isolator",,1992-1996,"27; GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,available,6.3,4.95,,0.50 Pounds,/parts/mopar-shim-floor-pan-isolator~4642902.html
6,4848189,"SPACER, Floor Pan Isolator",,1996,"29; GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,available,5.98,4.7,1.0 x 0.5 x 0.6 inches,0.40 Pounds,/parts/mopar-spacer-floor-pan-isolator~4848189.html
7,4643353,SHIM,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,2.1 x 2.0 x 0.1 inches,0.50 Pounds,/parts/mopar-shim-floor-pan-isolator~4643353.html
8,6100518,,,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,9.2 x 1.1 x 0.7 inches,0.40 Pounds,/parts/mopar-nut-to-mtg-bolt~6100518.html
9,4665288,"FOOTMAN LOOP, Tie Down",,1992-1999,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,,,/parts/mopar-anchor-tie-down~4665288.html
10,6034646,RIVET,,1992-2002,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,4,1,,,,discontinued,,,2.3 x 0.3 x 0.3 inches,0.50 Pounds,/parts/mopar-retainer~6034646.html
11,4708256,"PLATE, Footman Loop",,1992-2002,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,,0.80 Pounds,/parts/mopar-plate-footman-loop~4708256.html
12,4763477,,,1992-2002,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,9.3 x 6.3 x 0.3 inches,0.60 Pounds,/parts/mopar-support-trunk-pan~4763477.html
,4848103,"GASKET, Fuel Pump Access Cover",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,10.7 x 10.4 x 0.6 inches,0.60 Pounds,/parts/mopar-gasket-fuel-pump-cover-plate~4848103.html
,4848419,"PLUG, Frame Floor Pan",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,0.8 x 0.4 x 0.4 inches,0.90 Pounds,/parts/mopar-plug-floor-pan~4848419.html
,4708168,"STRAP, Trunk Hold Down",,1992-2002,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,6.5 x 5.0 x 2.0 inches,0.70 Pounds,/parts/mopar-strap-cargo-tie-down~4708168.html
