ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4643286,WEATHERSTRIP ASSEMBLY,,,,,,,,,,discontinued,,,,,
2,4642894,STRIKER ASSEMBLY,,1992-2002,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,26.21,20.59,3.4 x 3.1 x 2.4 inches,0.70 Pounds,/parts/mopar-striker-door-latch~4642894.html
4,4642897,"REINFORCEMENT ASSEMBLY, Striker",,1992-2002,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,11.6,9.12,5.2 x 4.4 x 1.4 inches,0.70 Pounds,/parts/mopar-reinfmnt-decklid-striker~4642897.html
6,4642974,LATCH ASSEMBLY,,1992-2000,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,w/Cable,discontinued,,,6.3 x 6.6 x 3.5 inches,1.30 Pounds,/parts/mopar-latch-decklid~4642974.html
6,5245886,LATCH ASSEMBLY,,1992-1999,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,w/Cable & Switch,discontinued,,,6.3 x 6.3 x 3.4 inches,0.90 Pounds,/parts/mopar-latch-cable-and-switch~5245886.html
7,6100567,SCREW and WASHER,,"2013-2017, 2008-2010, 2004-2006, 1992-2002","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,9.3,6.47,1.2 x 0.8 x 0.8 inches,0.40 Pounds,/parts/mopar-screw-hex-head~6100567.html
9,6032723,"SCREW, .164-15x.750",,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,6034949,,available,9.15,6.35,1.1 x 0.7 x 0.7 inches,0.40 Pounds,/parts/mopar-screw-self-tapping~6032723.html
10,4643273,PLATE,,1992-2002,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-reinfmnt-decklid-cylinder~4643273.html
11,4665288,"FOOTMAN LOOP, Tie Down Anchor",,1992-1999,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,,/parts/mopar-anchor-tie-down~4665288.html
12,6034646,RIVET,,1992-2002,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,2.3 x 0.3 x 0.3 inches,0.50 Pounds,/parts/mopar-retainer~6034646.html
