ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4763022AC,PEDAL ASSEMBLY Adjustable,,,,,,,,,,discontinued,,,,,
2,4294036,CLIP,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",5,1,4581512AA,,,available,2.45,1.69,0.8 x 1.3 x 1.3 inches,0.40 Pounds,/parts/mopar-clip-master-cylinder-push-rod-pi~4294036.html
3,6100517,NUT Hex Flange Lock M8 Phosphate,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,available,5.3,3.61,0.6 x 0.9 x 1.0 inches,0.40 Pounds,/parts/mopar-nut-hex-flange-lock~6100517.html
4,4897163AA,KNOB BRAKE AND CLUTCH ADJUSTING,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,1.1 x 1.1 x 0.7 inches,0.50 Pounds,/parts/mopar-knob-brake-and-clutch~4897163aa.html
5,6500197,NUT M10x1.5,,"2000-2002, 1992-1996","GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,0.6 x 0.6 x 0.4 inches,0.70 Pounds,/parts/mopar-nut~6500197.html
7,4708285,PAD Brake Pedal,,,,,2,,,,,discontinued,,,,,
,6503998,NUT U Multi Thread M5 x .80,,2000,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,0.9 x 0.4 x 0.4 inches,0.50 Pounds,/parts/mopar-nut-u-multi-thread~6503998.html
