ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,04883077,"PUMP, w/Pulley, Reservoir and Cap",,,,,,,,,Mopar Power Steering Fluid Quart,discontinued,,,,,
1,4643341,"PUMP, w/Pulley, Reservoir and Cap",,1992-1995,,,,,,,,discontinued,,,,,
2,5245799,"BRACKET, Pump Mounting",,1996,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,4.9 x 4.2 x 1.3 inches,0.70 Pounds,/parts/mopar-bracket-power-steering-pump~5245799.html
3,6034514,"SCREW, w/Washer Pump To Bracket",,,,,3,,,,,discontinued,,,,,
4,6034519,"SCREW, w/Washer Bracket To Engine",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,3,1,,,,discontinued,,,,0.50 Pounds,/parts/mopar-sc-wa-hex-hdr-pt~6034519.html
5,4796473,"CAP, Reservoir",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,5.1 x 3.1 x 3.0 inches,1.00 Pounds,/parts/mopar-cap-power-steering-reservoir~4796473.html
6,4848104,"HOSE, Power Steering High Pressure",,1996,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,unavailable,,,17.7 x 4.4 x 1.7 inches,1.30 Pounds,/parts/mopar-line-p-s-pressure~4848104.html
7,4642601,"HOSE, Power Steering Return",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,11.9 x 2.7 x 0.7 inches,0.60 Pounds,/parts/mopar-line-power-steering-return~4642601.html
8,2448770,"CLAMP, Return Hose",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,53041045,,,available,14.1,9.73,1.8 x 1.9 x 0.5 inches,0.80 Pounds,/parts/mopar-clamp-hose~2448770.html
9,53008619,"PULLEY, Power Steering Pump",,1992-1995,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,6.3 x 6.3 x 2.2 inches,2.00 Pounds,/parts/mopar-pulley-p-steering-pump~53008619.html
,4848617,COOLER,,1992-2002,"29; GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,5.4 x 4.3 x 17.2 inches,2.00 Pounds,/parts/mopar-cooler-power-steering~4848617.html
,83503495,"RESERVOIR PACKAGE, w/Clips and O-Rings",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,1.20 Pounds,/parts/mopar-reservoir-power-steering-pump~83503495.html
