ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,68164506AA,COVER Mirror,,,,,,,,available,26,20.15,/parts/mopar-cover-mirror~68164506aa.html
3,68141142AB,MIRROR Inside Rear View,,,,,,68141142AC,,available,1190,801.17,/parts/mopar-mirror-inside-rear-view~68141142ab.html
4,68160002AA,COVER Mirror,,,,,,,,available,30.25,23.88,/parts/mopar-cover-mirror~68160002aa.html
