ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4709035,"FASCIA, Front",,1994-95,,,,,,unavailable,1095,926.6,/parts/mopar-fascia-front~4709035.html
1,4848612,"FASCIA, Front",,,,,,,"Right (PANEL, Fascia Close-Out)",discontinued,,,/parts/mopar-panel-front-facsia~4848612.html
1,4848613,"FASCIA, Front",,,,,,,"Left (PANEL, Fascia Close-Out)",discontinued,,,/parts/mopar-panel-front-facsia~4848613.html
1,4848828,"FASCIA, Front",,,,,,,"Right (TAPE, Clear)",available,48.68,38.25,/parts/mopar-applique-fascia-front~4848828.html
1,4848829,"FASCIA, Front",,,,,,,"Left (TAPE, Clear)",available,49.68,39.04,/parts/mopar-applique-fascia-front~4848829.html
1,4864973,"FASCIA, Front",,,27,,,,Primed 1996,discontinued,,,/parts/mopar-fascia-front~4864973.html
1,KS72SBE,"FASCIA, Front",,1996,29,,,,,discontinued,,,
2,6025335,SCREW,,,,11,1,,,discontinued,,,/parts/mopar-screw~6025335.html
3,4708345,"REINFORCEMENT, Metal, 1992",,,,,,,"BUMPER, Fascia, Fiberglass 93-94",available,638,553.84,/parts/mopar-bumper-fascia-front~4708345.html
3,4763098,"REINFORCEMENT, Metal, 1992",,1996,,,,,,discontinued,,,/parts/mopar-bumper-fascia~4763098.html
3,4643220,"REINFORCEMENT, Metal, 1992",,,,,,,,discontinued,,,
3,4708436,"REINFORCEMENT, Metal, 1992",,,,,,,"BRACKET, Bumper Mtg., Right (BUMPER ASSEMBLY)",discontinued,,,
3,4708437,"REINFORCEMENT, Metal, 1992",,,,,,,"BRACKET, Bumper Mtg., Left (BUMPER ASSEMBLY)",discontinued,,,
3,4763375,"REINFORCEMENT, Metal, 1992",,,,,,,1995 (BUMPER ASSEMBLY),available,217,183.86,/parts/mopar-bumper-fascia-frt~4763375.html
3,5245044,"REINFORCEMENT, Metal, 1992",,,,2,1,,"FOAM AND TAPE, (GT-2)",discontinued,,,/parts/mopar-absorber-frt-fascia-grille-opng~5245044.html
4,6101448,NUT,,,,6,1,,,available,11.3,7.86,/parts/mopar-nut-hex-nut-coned-washer~6101448.html
5,4709042,"PACKAGE, License Plate",,,,,,,EXPORT,discontinued,,,
6,4708228,SHIM,,,,,,,Thin,available,5.83,4.59,/parts/mopar-shim-bumper-thin~4708228.html
7,4642693,FOAM,,,,,,,,discontinued,,,
8,4763099,"PLATE, Fascia Adapter",,1996,,2,,,,discontinued,,,
11,6100545,SCREW,,,,,,,,discontinued,,,/parts/mopar-screw-hex-head~6100545.html
12,4709348,"BRACKET, Hood Latch",,,,,,,,discontinued,,,
13,4709049,"HANDLE, w/Cable Hood Release",,,,,,,,discontinued,,,
15,6100515,NUT,,,,2,1,,,available,7.55,5.24,/parts/mopar-nut-hex-flange-lock~6100515.html
16,4709275,"PAD, Bulkhead Spacer",,,,2,1,,,discontinued,,,/parts/mopar-pad-bulkhead-spacer~4709275.html
