ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5YW75RXFAA,DOOR Fuel Fill,,,29,,,5YW75RXFAB,[M3S],available,2075,1401.2,/parts/mopar-door-fuel-fill~5yw75rxfaa.html
1,5YW75SZ6AA,DOOR Fuel Fill,,,29,,,5YW75SZ6AB,,available,1255,846.37,/parts/mopar-door-fuel-fill~5yw75sz6aa.html
2,6102244AA,NUT,,,,4,1,,,available,3.9,2.68,/parts/mopar-nut~6102244aa.html
3,5181503AJ,TUBE Fuel Filler,,,,,,5181503AL,,available,673,458.28,/parts/mopar-tube-fuel-filler~5181503aj.html
4,68193089AB,WIRING Ground Jumper,,,,,,,,discontinued,,,
5,68193083AB,TUBE Fuel Vapor Recirculation,,,,,,,,discontinued,,,/parts/mopar-tube-fuel-vapor-recirculation~68193083ab.html
6,5181883AA,HOSE Fuel Filler Tube,,,,,,,,available,182,143.26,/parts/mopar-hose-fuel-filler-tube~5181883aa.html
7,68193247AB,HOSE Fuel Filler Tube,,,,,,,,available,49.25,34.31,/parts/mopar-hose-fuel-filler-tube~68193247ab.html
8,68158775AB,FUNNEL Fuel Tank Filler Tube,,,,,,68158775AC,,available,33.7,24.57,/parts/mopar-funnel-fuel-tank-filler-tube~68158775ab.html
9,6502720,NUT Hex Flange Lock M8x1.25,,,,,,,,available,7.55,5.24,/parts/mopar-nut-hex-flange-lock~6502720.html
10,6104392AA,BOLT AND CONED WASHER Hex Head M8X1.25X40.00,,,,,,,,available,6.8,4.6,/parts/mopar-bolt-hex-head~6104392aa.html
