ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
2,5093034AA,HOUSING Clutch,,,,,,68028348AA,,discontinued,,,/parts/mopar-housing-clutch~5093034aa.html
3,5037330AD,COVER Transmission Dust,,,,,,,,discontinued,,,/parts/mopar-shield-clutch-housing-dust~5037330ad.html
4,6100296,BOLT Hex Head,,,,2,1,,,available,8.65,6,/parts/mopar-bolt-hex-head~6100296.html
5,6035666,SCREW Hex Flange Head .25-20x1.00,,,,2,1,154777,,available,14.2,9.9,/parts/mopar-bolt~6035666.html
6,5037357AA,CYLINDER Clutch Slave,,,,,,5037357AB,,available,469,382.45,/parts/mopar-cylinder-clutch-slave~5037357aa.html
