ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4763380,BACKLITE,,,,,,,,discontinued,,,
2,4763965,"HINGE, Liftgate",Left,,,,,,,discontinued,,,/parts/mopar-hinge-liftgate~4763965.html
3,4848225,"SHIM, Liftgate Hinge to Sport Bar",,,,,,,,discontinued,,,/parts/mopar-shim-liftgate-hinge~4848225.html
4,6100567,"SCREW and WASHER, M6x1.00x25.00",,,,4,1,,,available,9.3,6.47,/parts/mopar-screw-hex-head~6100567.html
7,4763387,"PROP ROD, Backlite",,,,2,,,,discontinued,,,
8,5256749,"BUMPER, Adjuster",,,,2,1,,,discontinued,,,/parts/mopar-bumper-deck-lid-adjuster~5256749.html
9,4848474,"GASKET, Liftgate Bumper",,,,2,,,,discontinued,,,
10,4763384,"STRIKER, Backlite",,,,,,,,discontinued,,,/parts/mopar-striker-backlite~4763384.html
11,6503968,"NUT and WASHER, M6x1.00",,,,4,1,,,discontinued,,,/parts/mopar-nut-hex~6503968.html
12,4848359,"BRACKET, Liftgate Prop Rod Mounting",Left,,,,,,,available,70.66,55.53,/parts/mopar-bracket-liftgate~4848359.html
13,6100557,"SCREW, M8x1.25x20.00",,,,6,1,,,available,9.2,6.41,/parts/mopar-screw-hex-head~6100557.html
14,5245886,"LATCH, Cable and Switch",,,,,,,,discontinued,,,/parts/mopar-latch-cable-and-switch~5245886.html
15,6100583,"SCREW and WASHER, M8x1.25x25.00",,,,,,,,available,,14.51,/parts/mopar-screw-hex-head~6100583.html
16,4763671,"WEATHERSTRIP, Liftglass Glass Opening",,,,,,,,discontinued,,,
17,4763386,"BRACKET, Backlite Latch Mounting",,,,,,,,discontinued,,,/parts/mopar-bracket-mounting~4763386.html
,PK65DX9,"COVER, Hinge Liftgate",Left,,,,,,,discontinued,,,
,6035857,"PIN, Push-In",,,,8,1,,,discontinued,,,/parts/mopar-pin~6035857.html
,5245667,"REINFORCEMENT, Prop Rod Mounting",Left,,,,,,,discontinued,,,/parts/mopar-reinfmnt-mounting~5245667.html
