ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,6502697,NUT Hex Flange Lock M12x1.75,,2001-2002,Base,6 Cyl 3.5L,4,1,6512602AA,,,available,3.55,2.39,0.8 x 1.3 x 1.3 inches,0.40 Pounds,/parts/mopar-nut-hex-flange-lock~6502697.html
2,6504800,SCREW,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,available,36.86,28.96,1.1 x 1.0 x 1.0 inches,0.70 Pounds,/parts/mopar-bolt-hex-head~6504800.html
3,4865321AA,ARM Control,,2001-2002,Base,6 Cyl 3.5L,,,,,Upper Left,discontinued,,,11.2 x 8.2 x 2.0 inches,3.90 Pounds,/parts/mopar-arm-control~4865321aa.html
3,4865320AA,ARM Control,,2001-2002,Base,6 Cyl 3.5L,,,,,Upper Right,discontinued,,,21.3 x 16.4 x 4.2 inches,4.30 Pounds,/parts/mopar-arm-control~4865320aa.html
7,4865322AA,ARM Control,,2001-2002,Base,6 Cyl 3.5L,,,,,Lower Right,discontinued,,,25.8 x 24.5 x 6.1 inches,12.60 Pounds,/parts/mopar-arm-control~4865322aa.html
7,4865323AA,ARM Control,,2001-2002,Base,6 Cyl 3.5L,,,,,Lower Left,discontinued,,,24.8 x 25.3 x 6.3 inches,9.70 Pounds,/parts/mopar-arm-control~4865323aa.html
9,6101994,SCREW,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,available,15.4,10.6,4.9 x 1.0 x 1.0 inches,0.70 Pounds,/parts/mopar-screw-hex-head~6101994.html
10,6504751,NUT AND RETAINER Hex Flange Locking M14 x 2.00,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,3.0 x 1.2 x 0.5 inches,0.50 Pounds,/parts/mopar-bar-hex-flange-locking~6504751.html
11,6504751,NUT AND RETAINER Hex Flange Locking M14 x 2.00,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,discontinued,,,3.0 x 1.2 x 0.5 inches,0.50 Pounds,/parts/mopar-bar-hex-flange-locking~6504751.html
12,6502698,NUT Hex Flange Lock,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,11.95,8.21,0.9 x 1.4 x 1.4 inches,0.50 Pounds,/parts/mopar-nut-hex-flange-lock~6502698.html
13,4786578,PUSH ROD FRONT SUSPENSION,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,,2.80 Pounds,/parts/mopar-rod-frt-suspension~4786578.html
14,6101993,SCREW,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,3.9 x 1.1 x 1.0 inches,0.60 Pounds,/parts/mopar-bolt-hex-head~6101993.html
15,4865284AA,ROCKER ARM Front suspension,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,14.6 x 11.4 x 9.5 inches,4.30 Pounds,/parts/mopar-bracket-frt-suspension~4865284aa.html
15,4865285AA,ROCKER ARM Front suspension,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,10.0 x 6.3 x 4.1 inches,4.20 Pounds,/parts/mopar-bracket-frt-suspension~4865285aa.html
16,4897344AA,BUSHING PKG FRONT SHOCK UPPER CONTROL ARM,,2001-2002,Base,6 Cyl 3.5L,2,1,,5003062AA,,discontinued,,,3.7 x 2.6 x 1.9 inches,0.60 Pounds,/parts/mopar-bushing~4897344aa.html
17,4815307,BUSHING Rocker,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,10.6 x 6.4 x 4.3 inches,0.90 Pounds,/parts/mopar-bushing-rocker-arm-to-pushrod~4815307.html
