ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4643416,FLYWHEEL ASSEMBLY,,,,,,,,discontinued,,,
2,4848733,CRANKSHAFT ASSEMBLY,,,29,,,,,discontinued,,,
2,5245103,CRANKSHAFT ASSEMBLY,,,27,,,,,discontinued,,,/parts/mopar-c-shaft~5245103.html
3,6034405,"BOLT, (7/16-20x1.5)",,,,8,,,,discontinued,,,
4,4778713,"SEAL ASSEMBLY, Crankshaft Rear Oil",,,,,,,,discontinued,,,/parts/mopar-seal-crankshaft-rear-oil-seal~4778713.html
5,4763726,"SEAL, Crankshaft Rear Oil",,1996,29,,,,,discontinued,,,/parts/mopar-seal-crankshaft-rear-oil-seal~4763726.html
5,4778713,"SEAL, Crankshaft Rear Oil",,,27,,,,,discontinued,,,/parts/mopar-seal-crankshaft-rear-oil-seal~4778713.html
6,5245072,"GASKET, Oil Seal Retainer to Block",,,29,,,,,discontinued,,,
6,5245353,"GASKET, Oil Seal Retainer to Block",,,27,,,,,discontinued,,,/parts/mopar-gasket-egr-tube-flange~5245353.html
7,2421305,"BEARING PACKAGE, Connecting Rod, Standard",,,,10,1,,,available,22.29,17.51,/parts/mopar-brg-pkg-connecting-rod~2421305.html
8,6033715,"BOLT, Connecting Rod Bearing Cap",,,,20,,,,discontinued,,,
9,6032296,"NUT, Connecting Rod Bearing Cap",,,,20,1,,,unavailable,,,/parts/mopar-nut-hex~6032296.html
10,4773786,"CYLINDER ASSEMBLY, w/Piston, Rod, and Rings",,,,,,,"1992-94, Up To, Serial #716 (Cylinder #1)",discontinued,,,
10,4773787,"CYLINDER ASSEMBLY, w/Piston, Rod, and Rings",,,,,,,"1992-94, Up To, Serial #716 (Cylinder #2)",discontinued,,,
10,4773788,"CYLINDER ASSEMBLY, w/Piston, Rod, and Rings",,,,,,,"1992-94, Up To, Serial #716 (Cylinder #3)",discontinued,,,/parts/mopar-piston-as-piston~4773788.html
10,4773789,"CYLINDER ASSEMBLY, w/Piston, Rod, and Rings",,,,,,,"1992-94, Up To, Serial #716 (Cylinder #4)",discontinued,,,/parts/mopar-piston-as-piston-assy-4~4773789.html
10,4773790,"CYLINDER ASSEMBLY, w/Piston, Rod, and Rings",,,,,,,"1992-94, Up To, Serial #716 (Cylinder #5)",discontinued,,,/parts/mopar-piston-as-piston-assy-5~4773790.html
10,4773791,"CYLINDER ASSEMBLY, w/Piston, Rod, and Rings",,,,,,,"1992-94, Up To, Serial #716 (Cylinder #6)",discontinued,,,/parts/mopar-piston-as-piston-assy-6~4773791.html
10,4773792,"CYLINDER ASSEMBLY, w/Piston, Rod, and Rings",,,,,,,"1992-94, Up To, Serial #716 (Cylinder #7)",discontinued,,,/parts/mopar-piston-as-piston-assy-7~4773792.html
10,4773793,"CYLINDER ASSEMBLY, w/Piston, Rod, and Rings",,,,,,,"1992-94, Up To, Serial #716 (Cylinder #8)",discontinued,,,/parts/mopar-piston-as-piston-assy-8~4773793.html
10,4773794,"CYLINDER ASSEMBLY, w/Piston, Rod, and Rings",,,,,,,"1992-94, Up To, Serial #716 (Cylinder #9)",discontinued,,,/parts/mopar-piston-as-piston-assy-9~4773794.html
10,4773795,"CYLINDER ASSEMBLY, w/Piston, Rod, and Rings",,,,,,,"1992-94, Up To, Serial #716 (Cylinder #10)",discontinued,,,/parts/mopar-piston-as-piston-assy-10~4773795.html
