ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
3,4796376,"BRACKET, Isolator",,1996,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,4.4 x 4.4 x 3.6 inches,1.00 Pounds,/parts/mopar-insulator-engine-mount~4796376.html
4,4643546,"HEAT SHIELD, Engine Mount",,"2008-2010, 2002-2006, 1992-1999","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,52.75,36.76,5.2 x 3.5 x 1.4 inches,0.70 Pounds,/parts/mopar-shield-heat~4643546.html
5,4643530,"INSULATOR ASSEMBLY, Engine Front",Right,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,261.39,205.41,4.6 x 3.6 x 4.2 inches,2.30 Pounds,/parts/mopar-insulator-engine-mount~4643530.html
6,6025022,"NUT, w/Washer, Engine Isolator to Frame, (.500-13)",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,4,1,,,,discontinued,,,,,/parts/mopar-nut-hex-nut-coned-washer~6025022.html
7,6101707,"BOLT, Trans. Crossmember to Frame",,1994-1996,"ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,"1994-96, (M10x1.50x75.00)",discontinued,,,3.0 x 0.6 x 0.6 inches,0.50 Pounds,/parts/mopar-bolt~6101707.html
8,6502337,"NUT, Trans. Crossmember to Frame",,1992-1995,"ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,"1992-95, (M10x1.50)",available,8.75,6,0.8 x 1.2 x 1.2 inches,0.40 Pounds,/parts/mopar-nut-hex-locking~6502337.html
9,4643318,"INSULATOR, Transmission Mount",,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,4643318AC,,,discontinued,,,4.8 x 2.4 x 3.2 inches,1.70 Pounds,/parts/mopar-insulator-transmission~4643318.html
10,6501596,"BOLT, w/Washer, (M10-1.50x45.00)",,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,8.65,5.94,0.8 x 0.9 x 2.5 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6501596.html
11,4763813,"CROSSMEMBER, Transmission Mounting",,1996,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,34.01,26.72,11.2 x 2.1 x 1.5 inches,0.60 Pounds,/parts/mopar-c-member-transmission~4763813.html
12,6502337,"NUT, Mount to Trans. Crossmember",,1992-1995,"ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,"1992-95, (M10-1.50)",available,8.75,6,0.8 x 1.2 x 1.2 inches,0.40 Pounds,/parts/mopar-nut-hex-locking~6502337.html
13,55254651,"DEADENER, Trans. Crossmember to Frame, 1992-95",,,,,2,,,,,discontinued,,,,,
