ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5181968AB,COMPRESSOR Air Conditioning,,2014-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,5181968AE,5181968AA,,available,593,405.75,9.6 x 9.3 x 9.7 inches,14.20 Pounds,/parts/mopar-compresor-air-conditioning~5181968ab.html
2,5093485AA,PULLEY HUB KIT A/C Compressor,,"2013-2017, 2008-2010, 2003-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,357,251.13,7.3 x 7.1 x 3.2 inches,3.60 Pounds,/parts/mopar-pully-pkg-a-c-compressor~5093485aa.html
3,5066228AA,CLUTCH OVERHAUL KIT A/C Compressor,,"2013-2017, 2008-2010, 2003-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,52.3,36.35,2.1 x 1.9 x 0.5 inches,0.50 Pounds,/parts/mopar-clutchpkg-a-c-compressor~5066228aa.html
4,5183900AA,SNAP RING KIT A/C Clutch,,2015,"SRT, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,Stator,available,14.8,10.19,2.2 x 2.2 x 0.3 inches,0.40 Pounds,/parts/mopar-snap-ring-a-c-clutch~5183900aa.html
5,5003681AA,COIL Air Conditioning Clutch,,"2013-2017, 2008-2010, 2003-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,5072863AA,,available,279,185.63,5.1 x 4.7 x 2.3 inches,2.10 Pounds,/parts/mopar-coil-air-conditioning-clutch~5003681aa.html
6,82300102AB,LUBRICANT A/C Compressor 250ml Standard  MS-9176,,2013-2015,"SRT, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,82300102AC,,,available,67.85,47.71,5.7 x 2.6 x 2.6 inches,1.60 Pounds,/parts/mopar-lubricant-a-ccompressor~82300102ab.html
7,82300101AB,REFRIGERANT R134A 1 Pound Standard  MS-9175,,"2013-2016, 2009-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,82300101AC,,,available,31.35,21.9,17.7 x 10.2 x 10.5 inches,1.40 Pounds,/parts/mopar-refrigant-r134a~82300101ab.html
