ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4848158AB,WIRING Unified Body,,1997,27; RT/10 Convertible,10 Cyl 8.0L,,,,,,discontinued,,,,6.00 Pounds,/parts/mopar-wiring-unified-body~4848158ab.html
,4763806AB,HARNESS CCV To Air Cleaner,,,,,,,,,,discontinued,,,,,
,4763804AC,HARNESS Canister Purge,,1997,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,0.60 Pounds,/parts/mopar-harness-canister-purge~4763804ac.html
,4763767AB,HARNESS PCV,,1997,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,3.52,2.76,8.3 x 3.4 x 1.3 inches,1.40 Pounds,/parts/mopar-harness-pollution-control-valve~4763767ab.html
,4642610AB,WIRING Battery Negative,,1997-1999,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,4642610AC,,,discontinued,,,11.5 x 1.2 x 1.3 inches,0.70 Pounds,/parts/mopar-cable-bat-battery-negative~4642610ab.html
,4763057AB,WIRING Battery Positive,,1997-2001,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,4763057AE,,,discontinued,,,13.5 x 11.9 x 2.4 inches,2.70 Pounds,/parts/mopar-cable-bat-battery-positive~4763057ab.html
,4763076AB,WIRING Door,Right,,,,,,,,,discontinued,,,,,
,4848156AC,WIRING Electric Back Light,,1997-2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,,,,,,discontinued,,,9.2 x 6.1 x 0.6 inches,0.50 Pounds,/parts/mopar-wiring-electric-back-light~4848156ac.html
,4708364,WIRING Heater and A/C,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,9.1 x 4.1 x 0.7 inches,0.50 Pounds,/parts/mopar-wiring-heater-and-a-c~4708364.html
,4886109AA,WIRING Mirror Jumper,,1997,RT/10 Convertible,10 Cyl 8.0L,,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-wiring~4886109aa.html
,4709138,WIRING Side Marker Jumper,,1992-1997,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-side-marker-jumper-wiring~4709138.html
,5245041,WIRING Transmission,,1997-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,26.0 x 13.3 x 7.7 inches,9.00 Pounds,/parts/mopar-wiring-transmission~5245041.html
