ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,1UL83DX9AA,MOLDING A PILLAR,,2013-2014,"SRT, SRT GTS",10 Cyl 8.4L,,,1UL83DX9AB,,"Left [-KX], [CHD]
Left [-RX], [CHD]
Left [-X9], [CHD]...View More",available,334,223,20.9 x 7.0 x 2.8 inches,1.90 Pounds,/parts/mopar-molding-a-pillar~1ul83dx9aa.html
1,1VT20DX9AA,MOLDING A PILLAR,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,1VT20DX9AB,,"Right [-KX], [CHE]
Right [-RX], [CHE]
Right [-X9], [CHE]...View More",available,322,217.13,20.5 x 7.0 x 2.8 inches,1.90 Pounds,/parts/mopar-panel-a-pillar~1vt20dx9aa.html
1,1VT20LV5AA,MOLDING A PILLAR,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,1VT20LV5AB,,"Right [-VX], [CHE]",available,304,204.75,20.7 x 6.4 x 2.6 inches,1.00 Pounds,/parts/mopar-panel-a-pillar~1vt20lv5aa.html
1,1VT21DX9AA,MOLDING A PILLAR,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,1VT21DX9AB,,"Left [-KX], [CHE]
Left [-RX], [CHE]
Left [-X9], [CHE]...View More",available,337,225.23,19.9 x 7.0 x 2.8 inches,1.90 Pounds,/parts/mopar-panel-a-pillar~1vt21dx9aa.html
1,1VT21LV5AA,MOLDING A PILLAR,,2013-2014,"SRT, SRT GTS",10 Cyl 8.4L,,,1VT21LV5AB,,"Left [-VX], [CHE]",available,304,204.75,21.3 x 6.4 x 2.6 inches,1.00 Pounds,/parts/mopar-panel-a-pillar~1vt21lv5aa.html
2,1UL81DX9AA,MOLDING B Pillar Upper,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,6BT59DX9AA,,Left [ST],available,169,113.93,,,/parts/mopar-panel-b-pillar~1ul81dx9aa.html
3,1WU93DX9AA,MOLDING B Pillar Lower,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,,,Left [ST],available,75.55,51.49,47.4 x 15.5 x 2.9 inches,1.90 Pounds,/parts/mopar-panel-b-pillar~1wu93dx9aa.html
4,68184351AB,BRACKET B-Pillar,,2013-2014,"SRT, SRT GTS",10 Cyl 8.4L,,,68184351AD,,Left [ST],available,45.4,31.69,6.7 x 2.4 x 2.2 inches,1.30 Pounds,/parts/mopar-bracket-b-pillar~68184351ab.html
5,1UL87DX9AA,SILL COVER Interior,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,1UL87DX9AD,,Left [ST],available,65.7,45.84,19.9 x 17.6 x 3.6 inches,3.20 Pounds,/parts/mopar-pad-interior~1ul87dx9aa.html
6,5030031AG,BAR Sport,,"2013-2015, 2008-2010, 2006","ACR-X Coupe, COMP. Coupe, SRT, SRT GTC, SRT GTS, SRT-10, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,"5030031AE, 5030031AF, 5030031AC, 5030031AB",,discontinued,,,50.0 x 17.5 x 4.8 inches,13.80 Pounds,/parts/mopar-bar-assy-sport~5030031ag.html
