ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4897364AB,LAMP Tail Stop Turn,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,10.3 x 10.4 x 5.7 inches,3.20 Pounds,/parts/mopar-lamp-tail-stop-turn~4897364ab.html
1,4897365AB,LAMP Tail Stop Turn,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,10.7 x 10.3 x 6.0 inches,1.50 Pounds,/parts/mopar-lamp-tail-stop-turn~4897365ab.html
2,4897352AA,COVER Lamp,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,11.3 x 5.2 x 5.3 inches,0.60 Pounds,/parts/mopar-cover-lamp~4897352aa.html
2,4897353AA,COVER Lamp,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,10.6 x 7.2 x 5.2 inches,0.80 Pounds,/parts/mopar-cover-lamp~4897353aa.html
6,4786288AB,LAMP BackUp,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,8.2 x 3.8 x 4.0 inches,0.90 Pounds,/parts/mopar-lamp-backup~4786288ab.html
8,6503904,SCREW Pan Head M5x.8x30,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,,,/parts/mopar-screw-pan-head~6503904.html
10,4815286,WIRING Back-Up Lamp Jumper,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,18.34,14.41,,0.60 Pounds,/parts/mopar-wiring-back-up-lamp-jumper~4815286.html
11,4399546,LENS Lamp Module,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-lens-lamp-module~4399546.html
14,QF02VXTAB,LAMP High Mounted Stop,,2001-2002,Base,6 Cyl 3.5L,,,,,Tundra,discontinued,,,,1.50 Pounds,/parts/mopar-lamp-high-mounted-stop~qf02vxtab.html
14,QF02YSAAB,LAMP High Mounted Stop,,2001-2002,Base,6 Cyl 3.5L,,,,,Charcoal,discontinued,,,19.1 x 6.1 x 3.7 inches,1.40 Pounds,/parts/mopar-lamp-high-mounted-stop~qf02ysaab.html
14,QF02YVFAB,LAMP High Mounted Stop,,2001-2002,Base,6 Cyl 3.5L,,,,,Pepper Red,discontinued,,,18.6 x 6.1 x 3.8 inches,1.40 Pounds,/parts/mopar-lamp-high-mounted-stop~qf02yvfab.html
,L0000168,BULB 168,,2001-2002,Base,6 Cyl 3.5L,,,,"MS820080, 9425542",,available,10.5,7.34,0.4 x 1.9 x 3.0 inches,0.40 Pounds,/parts/mopar-bulb~l0000168.html
,L0000194,BULB 194,,2001-2002,Base,6 Cyl 3.5L,,,,9421330,,available,9.35,6.52,0.8 x 2.0 x 4.3 inches,0.40 Pounds,/parts/mopar-bulb~l0000194.html
,0154509,BULB 3157,,,,,,,,,,discontinued,,,,,
,6101653,NUT M5x.8,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,0.8 x 0.5 x 0.4 inches,0.40 Pounds,/parts/mopar-nut~6101653.html
,4815620,PLATE Lamp,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-plate-lamp~4815620.html
,4815287AB,WIRING Taillamp,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,12.5 x 8.8 x 7.4 inches,2.00 Pounds,/parts/mopar-wiring-taillamp~4815287ab.html
