ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4609346AB,STARTER,,2001-2002,Base,6 Cyl 3.5L,,,RL609346AB,,,discontinued,,,10.4 x 6.3 x 6.5 inches,9.80 Pounds,/parts/mopar-starter~4609346ab.html
1,R4609346AB,STARTER,,2001-2002,Base,6 Cyl 3.5L,,,,,"Engine, STARTER",discontinued,,,10.2 x 7.3 x 5.3 inches,9.60 Pounds,/parts/mopar-starter-engine~r4609346ab.html
2,6502954,SCREW AND WASHER Hex Head M10x1.5x53,,2001-2002,Base,6 Cyl 3.5L,3,1,,,,available,5.7,3.96,3.2 x 1.0 x 0.3 inches,0.50 Pounds,/parts/mopar-bolt-hex-head~6502954.html
3,4531484,SHIELD Starter,,,,,,,,,,discontinued,,,,,
4,4815591AE,WIRING Starter,,2001-2002,Base,6 Cyl 3.5L,,,,4815591AD,,discontinued,,,15.5 x 9.4 x 1.6 inches,0.90 Pounds,/parts/mopar-wiring-starter~4815591ae.html
5,6502720,NUT Hex Flange Lock M8x1.25,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,7.55,5.24,1.0 x 1.0 x 0.6 inches,0.40 Pounds,/parts/mopar-nut-hex-flange-lock~6502720.html
