ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4728424,SWITCH Multifunction,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,8.7 x 5.3 x 3.9 inches,1.40 Pounds,/parts/mopar-switch-multifunction~4728424.html
2,4565321AD,SWITCH Headlamp,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,5.6 x 4.8 x 3.1 inches,0.70 Pounds,/parts/mopar-switch-headlamp~4565321ad.html
3,4360211AB,KNOB Head Lamp Switch,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,1.0 x 1.0 x 1.0 inches,0.70 Pounds,/parts/mopar-knob-head-lamp-switch~4360211ab.html
4,PF81LAZ,BEZEL Headlamp Switch,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,1.1 x 1.1 x 0.5 inches,0.50 Pounds,/parts/mopar-bezel-headlamp-switch~pf81laz.html
6,4815812,SWITCH Ignition,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,250,167.63,4.2 x 4.3 x 5.5 inches,1.20 Pounds,/parts/mopar-switch-ignition~4815812.html
8,4865395AA,SWITCH Volume Control,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,5.7 x 1.7 x 1.0 inches,0.40 Pounds,/parts/mopar-switch-volume-control~4865395aa.html
9,4671336,SWITCH Stop Lamp,,2001-2002,Base,6 Cyl 3.5L,,,4671336AD,,,available,53.75,39.53,1.6 x 2.0 x 3.1 inches,0.50 Pounds,/parts/mopar-switch-stop-lamp~4671336.html
12,56007336,SWITCH Speed Control,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,4.7 x 3.6 x 3.6 inches,0.50 Pounds,/parts/mopar-switch-speed-control~56007336.html
12,56007337,SWITCH Speed Control,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,available,63.85,50.17,3.4 x 3.4 x 3.3 inches,0.50 Pounds,/parts/mopar-switch-speed-control~56007337.html
13,56007338AB,SWITCH Remote Radio,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,3.7 x 2.6 x 1.9 inches,0.50 Pounds,/parts/mopar-switch-remote-radio~56007338ab.html
13,56007339,SWITCH Remote Radio,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-switch-remote-radio~56007339.html
14,5209922,SWITCH Parking Brake,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,16.05,11.01,2.0 x 1.0 x 0.8 inches,0.40 Pounds,/parts/mopar-switch-parking-brake~5209922.html
15,4565022,SWITCH AND LAMP Glove Box,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,33.8,23.42,3.8 x 2.6 x 1.9 inches,0.50 Pounds,/parts/mopar-switch-glove-box~4565022.html
16,4865206AA,SWITCH Passenger Airbag Disarm,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,5.1 x 4.2 x 2.0 inches,0.70 Pounds,/parts/mopar-switch-passenger-airbag-disarm~4865206aa.html
,4815371,BRACKET Stop Lamp Switch,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,4.1 x 1.6 x 1.4 inches,0.50 Pounds,/parts/mopar-bracket-stop-lamp-switch~4815371.html
,6500274,LOCK NUT M6x1.0x6,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,1.1 x 0.9 x 0.6 inches,0.40 Pounds,/parts/mopar-nut-m6x1-0x6~6500274.html
,56021893AA,RETAINER Headlamp Switch,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,0.8 x 0.6 x 0.6 inches,0.40 Pounds,/parts/mopar-retainer-headlamp-switch~56021893aa.html
,6503845,SCREW Ignition Switch,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,available,5.25,2.48,1.0 x 0.3 x 0.3 inches,0.40 Pounds,/parts/mopar-screw-ignition-switch~6503845.html
,4607071,SWITCH Deck Lid Release,,2001,Base,6 Cyl 3.5L,,,,,,discontinued,,,,,/parts/mopar-switch-deck-lid-release~4607071.html
