ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,VU01205,TRAY Battery,,2001-2002,Base,6 Cyl 3.5L,,,,,Repair Battery Terminal End Top Post ( Ten Per Box),available,86.6,58.28,5.5 x 4.7 x 2.8 inches,1.70 Pounds,/parts/mopar-terminal-battery-terminal~vu01205.html
1,BB034600AA,TRAY Battery,,2001-2002,Base,6 Cyl 3.5L,,,BB34F101AA,,Mopar Replacement Battery (60 Series),available,327,221.09,10.8 x 8.9 x 7.2 inches,45.60 Pounds,/parts/mopar-battery-storage~bb034600aa.html
1,BA034500EX,TRAY Battery,,2001-2002,Base,6 Cyl 3.5L,,,BB34F101AA,,Mopar Power Pro 5,available,327,220.88,10.6 x 9.3 x 6.9 inches,46.90 Pounds,/parts/mopar-battery-none~ba034500ex.html
1,VU01207,TRAY Battery,,2001-2002,Base,6 Cyl 3.5L,,,,,Repair Battery Terminal End Side Post ( Ten Per Box),discontinued,,,4.5 x 2.7 x 5.4 inches,2.60 Pounds,/parts/mopar-terminal-battery-terminal~vu01207.html
1,4583102,TRAY Battery,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,13.2 x 9.3 x 4.0 inches,1.50 Pounds,/parts/mopar-tray-battery~4583102.html
1,BA078770EX,TRAY Battery,,2001-2002,,6 Cyl 3.5L,,,,,Mopar Power Pro 7,discontinued,,,,,
1,BAUNV34650,TRAY Battery,,2001-2002,Base,6 Cyl 3.5L,,,,,Mopar Universal Battery,discontinued,,,,,/parts/mopar-battery-storage~baunv34650.html
2,6506053AA,SCREW,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,discontinued,,,2.4 x 1.0 x 1.0 inches,0.60 Pounds,/parts/mopar-screw-hex-head~6506053aa.html
3,5202576,RETAINER Battery Hold Down,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,3.0 x 2.0 x 0.6 inches,0.50 Pounds,/parts/mopar-retainer-battery-hold-down~5202576.html
4,6101446,NUT AND WASHER,,2001,Base,6 Cyl 3.5L,,,,,,available,9.35,6.52,1.0 x 1.0 x 0.5 inches,0.40 Pounds,/parts/mopar-nut-hex~6101446.html
,4786689,WIRING Battery Negative,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,25.5 x 13.1 x 7.6 inches,1.40 Pounds,/parts/mopar-wiring-battery-negative~4786689.html
