ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,L00PC194,LAMP Bulb And Socket,,2001-2002,Base,6 Cyl 3.5L,6,1,,4437590,,available,6.95,4.72,4.6 x 1.8 x 0.9 inches,0.50 Pounds,/parts/mopar-lamp-bulb-and-socket~l00pc194.html
2,L0003157,BULB 3157,,2001-2002,Base,6 Cyl 3.5L,,,,154851AA,,available,16.95,11.82,1.3 x 3.2 x 7.5 inches,0.60 Pounds,/parts/mopar-bulb~l0003157.html
3,L0009005,BULB Headlamp,,2001,Base,6 Cyl 3.5L,,,,MS820959,,available,37,25.26,2.0 x 1.9 x 4.4 inches,0.50 Pounds,/parts/mopar-headlamp-headlamp~l0009005.html
3,P0009005EB,BULB Headlamp,,2001,Base,6 Cyl 3.5L,,,,,Sylvania Lighting,discontinued,,,3.1 x 1.0 x 2.0 inches,0.50 Pounds,/parts/mopar-bulb-headlamp-eco-bright-9005~p0009005eb.html
,9425542,BULB 168,,2001,Base,6 Cyl 3.5L,2,1,L0000168,,,available,10.5,7.34,0.4 x 1.9 x 3.0 inches,0.40 Pounds,/parts/mopar-bulb~9425542.html
,L0000194,BULB 194,,2001-2002,Base,6 Cyl 3.5L,,,,9421330,,available,9.35,6.52,0.8 x 2.0 x 4.3 inches,0.40 Pounds,/parts/mopar-bulb~l0000194.html
,154077,BULB 203,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,1.2 x 0.5 x 0.5 inches,1.40 Pounds,/parts/mopar-bulb~154077.html
,L0021202,BULB 212-2,,2001,Base,6 Cyl 3.5L,,,,,,available,6.2,4.25,0.6 x 0.7 x 2.1 inches,0.40 Pounds,/parts/mopar-bulb~l0021202.html
,L0000037,BULB 37,,2001,Base,6 Cyl 3.5L,,,,,,available,4.05,2.74,1.3 x 0.8 x 0.8 inches,0.40 Pounds,/parts/mopar-bulb~l0000037.html
,4897726AA,LIGHT PIPE A/C and Heater Control,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,unavailable,,,1.4 x 0.6 x 0.4 inches,0.40 Pounds,/parts/mopar-light-a-c-and-heater-control~4897726aa.html
,5012034AA,SOCKET A/C and Heater Control Bulb,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,1.2,0.94,0.8 x 1.1 x 1.1 inches,0.40 Pounds,/parts/mopar-socket-a-c-and-heater-control-bulb~5012034aa.html
