ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,PK61SX9AL,TOP Toupette,,,,,,,,discontinued,,,
2,4643927AB,GROMMET Sport Cap,,,,2,1,,,discontinued,,,/parts/mopar-grommet-sport-cap~4643927ab.html
3,4848645AE,WEATHERSTRIP A-Pillar to Roof,Left,,,,,,,discontinued,,,/parts/mopar-w-strip-a-pillar-to-roof~4848645ae.html
4,4848902AA,COVER Weatherstrip,,,,4,,,,discontinued,,,
,GA79BX7AD,COVER Tonneau,,,,,,,,discontinued,,,/parts/mopar-cover-tonneau~ga79bx7ad.html
,6100515,NUT Hex Flange Lock M5,,,,8,1,,,available,7.55,5.24,/parts/mopar-nut-hex-flange-lock~6100515.html
,4658673,PIN PUSH .150x.410,,,,2,1,,,available,8.55,5.94,/parts/mopar-pin~4658673.html
,4848949AA,ROD Tonneau Cover,,,,,,,,discontinued,,,/parts/mopar-rod-tonneau-cover~4848949aa.html
,6035085,SCREW Tapping .164-15x1,,,,4,1,,,discontinued,,,/parts/mopar-screw-tapping~6035085.html
,4848950AA,STORAGE BAG Top,,,,,,,,discontinued,,,/parts/mopar-bag-top~4848950aa.html
,6035227,STUD .312-18x1.875,,,,2,1,,,discontinued,,,/parts/mopar-stud~6035227.html
