ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5035139AF,WIRING Front Door,,2013-2014,"SRT, SRT GTS",10 Cyl 8.4L,,,,"5035139AE, 5035139AD",,available,328,220.5,17.2 x 10.6 x 2.4 inches,1.80 Pounds,/parts/mopar-wiring-front-door~5035139af.html
2,5035151AC,WIRING Courtesy Lamp,,,,,,,,,,discontinued,,,,,
3,5035140AC,WIRING Liftgate,,2014-2015,"SRT, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,189,127.13,12.0 x 10.1 x 2.5 inches,1.30 Pounds,/parts/mopar-wiring-liftgate~5035140ac.html
4,5035138AF,WIRING Front Door,,2013-2014,"SRT, SRT GTS",10 Cyl 8.4L,,,,"5035138AD, 5035138AE",,available,370,245.3,17.1 x 10.6 x 2.3 inches,3.00 Pounds,/parts/mopar-wiring-front-door~5035138af.html
