ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5037226AB,FLYWHEEL,,,,,,,,discontinued,,,/parts/mopar-flywheel~5037226ab.html
3,5037050AB,CRANKSHAFT,,,,,,,,discontinued,,,/parts/mopar-crankshft~5037050ab.html
4,6035811,BOLT Hex Head .437-20x1.50,,,,8,1,,,available,30.05,20.4,/parts/mopar-bolt-hex-head~6035811.html
6,5037053AB,RETAINER Crankshaft Rear Oil Seal,,,,,,5045562AA,,available,501,338.58,/parts/mopar-seal-crankshaft-rear-oil-seal~5037053ab.html
7,5037300AA,SEAL Rear Main Crankshaft,,,,,,,,available,128,54.57,/parts/mopar-seal-crankshaft-oil~5037300aa.html
8,4428037,GEAR Ring,,,,,,,,discontinued,,,/parts/mopar-gear-ring-ring~4428037.html
9,5037056AB,GASKET Rear Oil Seal Retainer,,,,,,5037056AC,,available,43.35,30.12,/parts/mopar-gasket-rear-oil-seal-retainer~5037056ab.html
10,5093018AA,BEARING Connecting Rod STD.,,,,10,1,,,discontinued,,,/parts/mopar-brg-pkg-connecting-rod~5093018aa.html
11,5093020AA,BEARING KIT Connecting Rod .025 mm U/S,,,,10,1,,,available,50.34,39.56,/parts/mopar-brg-pkg-connecting-rod~5093020aa.html
12,5093019AA,BEARING KIT Connecting Rod .25 mm U/S,,,,10,1,,,discontinued,,,/parts/mopar-brg-pkg-connecting-rod~5093019aa.html
14,5086574AA,PISTON PIN AND ROD STD,,,,5,1,,Right With Bolts,discontinued,,,/parts/mopar-piston~5086574aa.html
15,5086576AA,"PISTON PIN AND ROD .010"" O/S",,,,5,1,,Right With Bolts,discontinued,,,/parts/mopar-piston~5086576aa.html
16,4883682AA,BEARING PACKAGE Crankshaft Main Bearing,,,,,,,[-.001 Inch Undersize +.030 Inch Outside Diamter],discontinued,,,/parts/mopar-brg-pkg-crankshaft~4883682aa.html
16,4883683AA,BEARING PACKAGE Crankshaft Main Bearing,,,,,,,[-.002 Inch Undersize +.030 Inch Outside Diamter],discontinued,,,/parts/mopar-brg-pkg-crankshaft~4883683aa.html
16,4883684AA,BEARING PACKAGE Crankshaft Main Bearing,,,,,,,[-.010 Inch Undersize +.030 Inch Outside Diamter],discontinued,,,/parts/mopar-brg-pkg-crankshaft~4883684aa.html
17,4723538,BEARING PACKAGE Crankshaft Standard Main Bearing,,,,,,,"[1,2,4,5,6] White standard",discontinued,,,/parts/mopar-brg-pkg-crankshaft~4723538.html
17,4723541,BEARING PACKAGE Crankshaft Standard Main Bearing,,,,,,,"[1,2,4,5,6] Orange standard",discontinued,,,/parts/mopar-brg-pkg-crankshaft~4723541.html
17,4740292,BEARING PACKAGE Crankshaft Standard Main Bearing,,,27,,,,"[1,2,4,5,6] Black standard",available,6.52,5.12,/parts/mopar-brg-pkg-crankshaft~4740292.html
17,4883374AA,BEARING PACKAGE Crankshaft Standard Main Bearing,,,27,,,,"[1,2,4,5,6] Yellow standard",discontinued,,,/parts/mopar-brg-pkg-crankshaft~4883374aa.html
18,4883686AA,BEARING PACKAGE Crankshaft Thrust Bearing,,,,,,,[-.001 Inch Undersize +.030 Inch Outside Diameter],available,294,13.46,/parts/mopar-brg-pkg-crankshaft~4883686aa.html
18,4883687AA,BEARING PACKAGE Crankshaft Thrust Bearing,,,,,,,[-.002 Inch Undersize +.030 Inch Outside Diameter],discontinued,,,/parts/mopar-brg-pkg-crankshaft~4883687aa.html
18,4883688AA,BEARING PACKAGE Crankshaft Thrust Bearing,,,,,,,[-.010 Inch Undersize +.030 Inch Outside Diamter],discontinued,,,/parts/mopar-brg-pkg-crankshaft~4883688aa.html
20,6034749,KEY Crankshaft Sprocket,,,,,,,,available,6.8,4.6,/parts/mopar-key-woodruff~6034749.html
21,5245110,DAMPER Crankshaft,,,,,,,,discontinued,,,/parts/mopar-damper-crankshaft~5245110.html
22,6036207AA,BOLT Hex Head,,,,,,,,discontinued,,,/parts/mopar-bolt-hex-head~6036207aa.html
23,6035470,BOLT Bearing Cap,,,,12,1,6036816AA,,available,17.85,12.47,/parts/mopar-bolt-hex-head~6035470.html
24,6035665,BOLT Bearing Cap,,,,4,1,,,available,12.5,9.83,/parts/mopar-bolt~6035665.html
25,6035469,STUD .562-12x5.670,,,,8,1,,,discontinued,,,/parts/mopar-stud~6035469.html
26,53009181AB,BEARING Pilot,,,,,,,,available,42.7,29.59,/parts/mopar-bearing-pilot~53009181ab.html
27,5086536AA,PISTON RING SET COMPLETE ENGINE STD.,,,,,,,,discontinued,,,/parts/mopar-piston-complete-engine~5086536aa.html
,2843214,GEAR Flywheel Ring,,,,,,,,available,212,140.63,/parts/mopar-gear-flywheel-ring~2843214.html
,5086537AA,"PISTON RING SET COMPLETE ENGINE .010"" O/S",,,,,,,,available,478.4,375.94,/parts/mopar-piston-complete-engine~5086537aa.html
,5086538AA,"PISTON RING SET COMPLETE ENGINE .020"" O/S",,,,,,,,available,266.04,209.06,/parts/mopar-piston-complete-engine~5086538aa.html
,6035666,SCREW Hex Flange Head .25-20x1.00,,,,8,1,154777,,available,14.2,9.9,/parts/mopar-bolt~6035666.html
