ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,53009508,"PULLEY, Idler",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,28.25,19.75,5.7 x 4.9 x 3.2 inches,1.30 Pounds,/parts/mopar-pulley-idler~53009508.html
2,33002201,"SCREW, Idler Attaching",,"2013-2017, 2008-2010, 1992-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,Bushing,discontinued,,,0.6 x 1.9 x 1.9 inches,0.50 Pounds,/parts/mopar-bushing-idler-pulley~33002201.html
2,34202884,"SCREW, Idler Attaching",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,Washer (Between Pulley and Bracket),available,11.27,8.86,,0.80 Pounds,/parts/mopar-washer-flat~34202884.html
2,6034519,"SCREW, Idler Attaching",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-sc-wa-hex-hdr-pt~6034519.html
3,4626444,"TENSIONER, Belt",,1992-1998,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,6.4 x 5.6 x 5.0 inches,2.10 Pounds,/parts/mopar-belt-belt~4626444.html
4,6502135,"NUT, Tensioner Att.",,"2008-2010, 1992-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,11502812,,available,11.3,7.86,0.8 x 0.8 x 0.4 inches,0.80 Pounds,/parts/mopar-nut-hex-flange~6502135.html
5,53005607,"PULLEY, Water Pump",,,,,,,,,,discontinued,,,,,
6,6034530,SCREW,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",4,1,,,,available,5.33,4.19,1.0 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6034530.html
7,4763863,"BELT, Drive",,1992-1999,"29; GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,w/o Air,discontinued,,,,,
7,4763934,"BELT, Drive",,1992-1999,"29; GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,,/parts/mopar-label-belt-routing~4763934.html
7,5245316,"BELT, Drive",,1992-1999,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,w/o A/C,discontinued,,,,,
7,5245620,"BELT, Drive",,1992-1996,"27; GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"LABEL, Belt Routing",discontinued,,,,,/parts/mopar-label-belt-routing-ac-non-a-c~5245620.html
7,53010282,"BELT, Drive",,1992-1999,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,w/ A/C,discontinued,,,,,
7,Q4070732,"BELT, Drive",,1992-1999,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,Mopar V-Line Alternative Part,discontinued,,,,,
7,Q4070775,"BELT, Drive",,1992-1996,"GTS Coupe, RT/10 Convertible; GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,Mopar V-Line Alternative Part,discontinued,,,17.7 x 5.2 x 1.6 inches,1.00 Pounds,/parts/mopar-belt-accessory-drive~q4070775.html
7,53006496,"PULLEY, Drive",,1992-1999,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,,
8,6034530,SCREW,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",6,1,,,,available,5.33,4.19,1.0 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6034530.html
