ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5030486AC,CLUSTER Instrument Panel,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,5030486AB,"[JAA,JDW]",unavailable,680,461.7,14.8 x 7.3 x 5.8 inches,2.50 Pounds,/parts/mopar-cluster-instrument-panel~5030486ac.html
2,5029637AA,GAUGE PACK,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,"[JAA,JDW]",available,672,546.7,17.7 x 5.4 x 4.5 inches,1.80 Pounds,/parts/mopar-gauge-pac~5029637aa.html
,6101946,SCREW Tapping Hex Head M4.2X1.70X20.00,,"2013-2017, 2008-2010, 2005-2006, 2003","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,2.3,1.34,1.2 x 0.7 x 0.6 inches,0.40 Pounds,/parts/mopar-screw-tapping-hex-head~6101946.html
