ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4642554,"VALVE, Water",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,7.7 x 5.8 x 5.0 inches,1.10 Pounds,/parts/mopar-valve-water-control~4642554.html
1,6500434,"VALVE, Water",,1992-2002,,10 Cyl 8.0L,2,,,,"STUD, Water Valve Attaching",discontinued,,,,,
2,4643381,"CABLE, Heater Control",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,14.5 x 14.7 x 0.2 inches,0.70 Pounds,/parts/mopar-cable-a-c-and-heater-control~4643381.html
3,4642555,"HOSE, Valve to Core",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,3.7 x 3.7 x 2.6 inches,0.60 Pounds,/parts/mopar-hose-water-valve-to-heater-core~4642555.html
4,32003300AB,CLAMP,,1992-1997,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,"J3203077, 32003300",,available,6.7,5.13,1.6 x 0.9 x 0.6 inches,0.50 Pounds,/parts/mopar-clamp-hose~32003300ab.html
5,1779258,"NIPPLE, Heater water return",,,,,,,,,,discontinued,,,,,
7,6100047,NUT and WASHER,,"2005, 1992-2002","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",2,1,,,,available,9.35,6.52,0.8 x 0.7 x 0.7 inches,1.80 Pounds,/parts/mopar-nut-hex-nut-coned-washer~6100047.html
8,4763975,"HOSE, Heater to Water Valve",,,29,10 Cyl 8.0L,,,,,,discontinued,,,,,
8,5245342,"HOSE, Heater to Water Valve",,1992-1995,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,10.69,8.4,11.1 x 1.0 x 1.0 inches,5.10 Pounds,/parts/mopar-hose-coolant-eng-heater-nipple~5245342.html
8,5245463,"HOSE, Heater to Water Valve",,1992-1996,"27; GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,42.74,33.59,10.2 x 10.2 x 10.2 inches,0.60 Pounds,/parts/mopar-hose-coolant-engine-htr-nipple-t~5245463.html
9,4763974,"HOSE, Heater Return",,1992-1997,"29; GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,17.2 x 1.8 x 1.7 inches,0.70 Pounds,/parts/mopar-hose-engine-to-water-valve~4763974.html
9,5245112,"HOSE, Heater Return",,1992-1996,"27; GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,0.60 Pounds,/parts/mopar-heater-return-hose~5245112.html
9,5245458,"HOSE, Heater Return",,1992-1997,"29; GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"TUBE, Heater Return",discontinued,,,19.9 x 3.1 x 1.0 inches,0.90 Pounds,/parts/mopar-tube-heater-return~5245458.html
10,6502017,CLAMP,,"2013-2014, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT GTS, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,"32002256, 6503422, 55057185AA",,available,8.6,5.88,0.8 x 1.3 x 1.6 inches,0.40 Pounds,/parts/mopar-clamp-hose~6502017.html
