ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,35022112,SPACER Fender 1.5,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,1.0 x 1.0 x 0.8 inches,0.50 Pounds,/parts/mopar-shim-fender~35022112.html
2,35022111,SPACER Fender 1.0,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,1.2 x 1.1 x 0.3 inches,0.40 Pounds,/parts/mopar-shim-fender~35022111.html
3,4865637AB,SUPPORT Fender,Left,2003-2004,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,4865637AI,,,available,1380,1169.55,67.7 x 24.9 x 21.5 inches,7.60 Pounds,/parts/mopar-support-fender~4865637ab.html
4,6102153AA,SCREW Tapping M8x20,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,4,1,,,,available,12.75,8.91,1.3 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6102153aa.html
5,6101445,NUT AND WASHER Hex Nut-Coned Washer M8 x 1.25,,"2008-2009, 1992-2003","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,6102440AA,,,available,11.3,7.86,1.3 x 1.3 x 0.3 inches,0.40 Pounds,/parts/mopar-nut-hex~6101445.html
7,TP57RXFAA,FRAME Windshield Surround,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,,,,discontinued,,,,33.80 Pounds,/parts/mopar-frame-windshield-surround~tp57rxfaa.html
8,4865495AA,PANEL Dash,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,,,,discontinued,,,,35.70 Pounds,/parts/mopar-panel-dash~4865495aa.html
12,4865822AA,PANEL Fog Lamp,,"2008-2009, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,4865822AB,,,available,22.8,17.65,10.0 x 6.8 x 0.1 inches,0.60 Pounds,/parts/mopar-panel-fog-lamp-access~4865822aa.html
,5029103AB,FENDER Front,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,,,Left [P.A.R.],discontinued,,,47.4 x 29.7 x 8.1 inches,14.10 Pounds,/parts/mopar-fender-front~5029103ab.html
,4865822AA,PANEL Fog Lamp,,"2008-2009, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,4865822AB,,,available,22.8,17.65,10.0 x 6.8 x 0.1 inches,0.60 Pounds,/parts/mopar-panel-fog-lamp-access~4865822aa.html
