ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,52005389,NUT Fuel Pump Module,,,,,,,,available,54.35,37.98,/parts/mopar-nut-fuel-pump-module~52005389.html
2,52018808,SEAL Fuel Pump and Level Unit,,,,,,,,discontinued,,,/parts/mopar-seal-fuel-pump-and-level-unit~52018808.html
3,5017074AA,MODULE KIT Fuel Pump/Level Unit,,,,,,,,discontinued,,,/parts/mopar-modul-kit-fuel-pump-level-unit~5017074aa.html
4,5017080AA,LEVEL UNIT KIT Fuel,,,,,,,,discontinued,,,/parts/mopar-levl-kit-fuel~5017080aa.html
5,5017081AA,FILTER KIT Fuel Serviced in Module,,,,,,,,discontinued,,,
