ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4763547AC,PANEL Dash,,2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,74.2 x 38.3 x 27.5 inches,25.80 Pounds,/parts/mopar-panel-dash~4763547ac.html
2,6101542,SCREW Hex Head M8-1.25 x 20,,1996-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,4,1,,,,discontinued,,,1.0 x 0.8 x 0.8 inches,0.40 Pounds,/parts/mopar-screw-hex-head~6101542.html
3,6100544,SCREW Hex Flange Head M5x0.80x20.00,,,,,,,,,,discontinued,,,,,
4,6100295,SCREW AND WASHER Hex Head M8x1.25x20,,2002,"GTS Coupe, GTS-L Coupe",10 Cyl 8.0L,6,1,6101452,,,available,8.1,5.65,2.6 x 2.6 x 0.6 inches,0.70 Pounds,/parts/mopar-screw-fwd-inter-shaft-brkt-to-brg~6100295.html
5,QN61SX9,PANEL Cowl,,1997-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,27.7 x 5.8 x 76.6 inches,11.40 Pounds,/parts/mopar-cowl-pnl-cowl~qn61sx9.html
6,5245873,ROD Cowl Panel,Left,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,7.5 x 1.9 x 0.4 inches,0.50 Pounds,/parts/mopar-rod-cowl-panel~5245873.html
7,6035625,SCREW,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,18,12.52,0.8 x 0.6 x 0.6 inches,0.50 Pounds,/parts/mopar-screw-tapping~6035625.html
8,6502843,NUT AND WASHER Hex Nut-Coned Washer M6 x 1.00,,1996-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,"6502726, 6504030",,available,7.8,5.3,0.8 x 0.8 x 0.4 inches,0.40 Pounds,/parts/mopar-nut-hex-nut-coned-washer~6502843.html
9,6101090,SCREW AND WASHER Hex Head M10x1.5x25,,1998-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,6,1,,,,discontinued,,,1.3 x 1.3 x 1.3 inches,0.90 Pounds,/parts/mopar-screw-hex-head~6101090.html
10,6502337,NUT M10x1.5,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,8.75,6,0.8 x 1.2 x 1.2 inches,0.40 Pounds,/parts/mopar-nut-hex-locking~6502337.html
13,6504516,NUT AND WASHER M6x1.00,,2000-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,available,6.5,4.43,1.0 x 0.9 x 0.4 inches,0.50 Pounds,/parts/mopar-nut~6504516.html
14,4848900AA,MOLDING A PILLAR,Right,1997-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,10.8 x 4.3 x 1.9 inches,0.50 Pounds,/parts/mopar-cover-a-pillar~4848900aa.html
15,4848897AB,STRAP Ground,,1998-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,9.5 x 0.8 x 0.7 inches,0.60 Pounds,/parts/mopar-strap-ground~4848897ab.html
16,4373728,PLUG,,"1998-2002, 1992-1996","GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,4,1,,,,available,12.5,8.74,1.3 x 1.3 x 0.8 inches,0.50 Pounds,/parts/mopar-plug~4373728.html
17,4848850AC,COVER Antenna Opening,,1997-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,20.0 x 5.1 x 1.8 inches,0.80 Pounds,/parts/mopar-shield-antenna-opening~4848850ac.html
