ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5012650AA,"SHOCK ABSORBER, Front",,1993-1995,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,1993-95 (BUSHING w/04709051 only) -,discontinued,,,2.5 x 1.8 x 1.9 inches,0.80 Pounds,/parts/mopar-bushing-shock-absorber~5012650aa.html
1,4709051,"SHOCK ABSORBER, Front",,1993-1995,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,1993-95 w/Coil Spring,discontinued,,,,13.80 Pounds,/parts/mopar-coil-over-shock-assy-frt~4709051.html
1,4643115,"SHOCK ABSORBER, Front",,1992,,10 Cyl 8.0L,2,,,,1992 w/Coil Spring,discontinued,,,,,
1,4709291,"SHOCK ABSORBER, Front",,1996,27,10 Cyl 8.0L,2,,,,1996 w/o Coil Spring,discontinued,,,,,
1,4848641,"SHOCK ABSORBER, Front",,1996,"29; GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,1996 w/o Coil Spring,discontinued,,,18.5 x 6.1 x 4.6 inches,7.30 Pounds,/parts/mopar-absorber-suspension~4848641.html
1,4855168,"SHOCK ABSORBER, Front",,1996,,10 Cyl 8.0L,2,,,,1996 w/Coil Spring,discontinued,,,,,
2,6100969,"BOLT, Shock Mtg.",,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,discontinued,,,4.1 x 1.0 x 0.9 inches,0.70 Pounds,/parts/mopar-bolt-hex-flange-head~6100969.html
3,6101515,"NUT, Shock Mtg.",,,,,4,,,,,discontinued,,,,,
4,4642649,"CAM BOLT, Lower Control Arm 1992-93 4.75""",,1992-1993,,10 Cyl 8.0L,4,,,,,discontinued,,,,,
4,4709337,"CAM BOLT, Lower Control Arm 1992-93 4.75""",,1994-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,4,1,,,"1994-96, 4.63""",discontinued,,,5.3 x 1.8 x 1.8 inches,0.80 Pounds,/parts/mopar-cam-bolt-l-cont-arm~4709337.html
5,2269232,"CAM, Washer Lower Control Arm",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,4,1,,,,discontinued,,,1.8 x 1.8 x 0.2 inches,0.70 Pounds,/parts/mopar-nut-front-suspension-control-ar~2269232.html
6,0152479,NUT,,,,,4,,,,,discontinued,,,,,
7,1671405,"NUT, Lower Ball Joint",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,1.2 x 1.0 x 0.8 inches,0.90 Pounds,/parts/mopar-nut-hex~1671405.html
8,273912,"NUT, Upper Ball Joint",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,1.1 x 1.1 x 0.8 inches,0.60 Pounds,/parts/mopar-nut-hex~273912.html
10,4642012,"ARM, Control Lower",Right,1992-1995,,10 Cyl 8.0L,,,,,"1992-95, Right",discontinued,,,,,
10,4642013,"ARM, Control Lower",Left,1992-1995,,10 Cyl 8.0L,,,,,"1992-95, Left",discontinued,,,,,
10,4709296,"ARM, Control Lower",Right,1996,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"1996, Right",discontinued,,,18.2 x 17.0 x 5.3 inches,10.20 Pounds,/parts/mopar-arm-control~4709296.html
10,4709297,"ARM, Control Lower",Left,1996,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"1996, Left",discontinued,,,17.7 x 16.7 x 5.3 inches,4.90 Pounds,/parts/mopar-arm-control~4709297.html
11,4642076,"ARM, Control Upper",Right,1992-1995,,10 Cyl 8.0L,,,,,"1992-95, Right",discontinued,,,,,
11,4642077,"ARM, Control Upper",Left,1992-1995,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"1992-95, Left",discontinued,,,,8.90 Pounds,/parts/mopar-arm-frt-susp-upr-lt~4642077.html
11,4709292,"ARM, Control Upper",,1996,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,10.8 x 13.5 x 5.1 inches,5.80 Pounds,/parts/mopar-arm-control~4709292.html
12,6031282,"NUT, Upper Control Arm Mtg.",,,,,4,,,,,discontinued,,,,,
13,4643112,"KNUCKLE, Front Axle",Right,1992-1995,,10 Cyl 8.0L,,,,,"1992-95, Right",discontinued,,,,,
13,4643113,"KNUCKLE, Front Axle",Left,1992-1995,,10 Cyl 8.0L,,,,,"1992-95, Left",discontinued,,,,,
13,4709303,"KNUCKLE, Front Axle",,1996,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,1996 Lt.,discontinued,,,12.1 x 8.5 x 8.1 inches,6.10 Pounds,/parts/mopar-knuckle-front~4709303.html
