ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,6503202,BOLT AND WASHER Hex Head M8X1.25X35.00,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,10,1,,,,available,2.95,1.98,1.3 x 1.4 x 0.5 inches,0.50 Pounds,/parts/mopar-bolt-hex-head~6503202.html
2,6507741AA,PLUG Oil Drain [M14x1.50x21.50],,"2013-2017, 2008-2010, 2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,15.85,11.07,1.6 x 1.4 x 1.3 inches,0.50 Pounds,/parts/mopar-bolt-oil-drain~6507741aa.html
3,6502929,BOLT Hex Head Locking M8X1.25X119.00,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,5,1,,,,available,12.7,8.68,5.2 x 0.7 x 0.7 inches,0.50 Pounds,/parts/mopar-screw-hex-head-locking~6502929.html
4,5037735AC,PAN Engine Oil,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,5037735AE,,,available,1330,867.9,36.2 x 19.4 x 8.5 inches,29.20 Pounds,/parts/mopar-pan-engine-oil~5037735ac.html
5,6509056AA,BOLT Hex Head M6x1.00x30.00,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,4,1,,,,available,,14.51,2.0 x 1.0 x 1.0 inches,0.50 Pounds,/parts/mopar-bolt-hex-head~6509056aa.html
6,5037163AF,GASKET Oil Pan,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,"5037163AC, 5037163AE, 5037163AD",,available,88.45,59.51,31.3 x 12.2 x 9.4 inches,3.10 Pounds,/parts/mopar-gasket-oil-pan~5037163af.html
7,6101445,NUT AND WASHER Hex M8x1.25,,"2008-2009, 1992-2003","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,6102440AA,,Mounting Oil Pickup Tube To Main Studs,available,11.3,7.86,1.3 x 1.3 x 0.3 inches,0.40 Pounds,/parts/mopar-nut-hex~6101445.html
8,5037158AD,TRAY Windage,,"2013-2017, 2008-2010, 2004-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,11.2 x 5.3 x 0.5 inches,1.80 Pounds,/parts/mopar-tray-windage~5037158ad.html
9,5037851AA,INDICATOR Engine Oil Level,,"2013-2014, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT GTS, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,5037851AB,,,available,59.4,41.47,27.0 x 6.3 x 0.5 inches,0.60 Pounds,/parts/mopar-indicator-engine-oil-level~5037851aa.html
10,6508448AA,BOLT AND CONED WASHER Hex Head M6X1.00X25.00,,"2013-2017, 2008-2010","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,5.2,3.55,1.4 x 0.7 x 0.7 inches,0.40 Pounds,/parts/mopar-bolt-hex-head~6508448aa.html
11,5037852AA,TUBE Engine Oil Indicator,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,5037852AB,,,available,32.55,26.45,19.8 x 1.3 x 1.3 inches,0.60 Pounds,/parts/mopar-tube-engine-oil-indicator~5037852aa.html
12,5037316AC,FITTING Male [Thread 7/8-14 UNF-2A],,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,5037316AD,,,available,16.35,11.3,1.5 x 1.2 x 1.2 inches,0.50 Pounds,/parts/mopar-connector-male~5037316ac.html
13,6100296,BOLT AND CONED WASHER Hex Head M8X1.25X25.00,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,8.65,6,1.2 x 0.7 x 0.7 inches,0.80 Pounds,/parts/mopar-bolt-hex-head~6100296.html
14,6509085AA,SCREW Torx Head M6x1.00x28.50,,2008-2010,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,16.35,11.42,1.5 x 0.9 x 0.7 inches,0.40 Pounds,/parts/mopar-screw-torx-head~6509085aa.html
15,6100296,BOLT AND CONED WASHER Hex Head M8X1.25X25.00,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,8.65,6,1.2 x 0.7 x 0.7 inches,0.80 Pounds,/parts/mopar-bolt-hex-head~6100296.html
16,53020861,SEAL Oil Pick Up Tube,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,7.7,5.3,1.4 x 1.4 x 0.4 inches,0.40 Pounds,/parts/mopar-seal-oil-pick-up-tube~53020861.html
17,5038022AB,TUBE Oil Pickup,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,discontinued,,,18.6 x 6.9 x 4.9 inches,3.10 Pounds,/parts/mopar-tube-oil-pickup~5038022ab.html
