ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4763667,ISOLATOR Exhaust Support,,"2000-2002, 1996-1997","GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,5.6 x 1.4 x 1.4 inches,0.80 Pounds,/parts/mopar-isolator-exhaust-support~4763667.html
2,4763629,SUPPORT Exhaust Isolator,,1996-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,5.7 x 1.6 x 0.1 inches,0.50 Pounds,/parts/mopar-support-exhaust-isolator~4763629.html
3,4709038,ISOLATOR Exhaust,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,5,1,,,,discontinued,,,3.6 x 1.4 x 1.0 inches,0.60 Pounds,/parts/mopar-isolator-exhaust~4709038.html
4,4708458,SUPPORT Exhaust Isolator,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,5,1,,,,discontinued,,,3.7 x 1.1 x 0.2 inches,0.50 Pounds,/parts/mopar-support-exhaust-isolator~4708458.html
5,6033047,BOLT Shoulder .312-18x2.00,,"2001-2002, 1992-1998","GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,14,1,,,,discontinued,,,2.3 x 0.9 x 0.9 inches,0.50 Pounds,/parts/mopar-bolt-shoulder~6033047.html
6,5245788,MUFFLER Exhaust,,1996-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,52.1 x 18.3 x 7.3 inches,28.00 Pounds,/parts/mopar-muffler-exhaust~5245788.html
7,6101445,NUT AND WASHER Hex Nut-Coned Washer M8 x 1.25,,"2008-2009, 1992-2003","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,6102440AA,,,available,11.3,7.86,1.3 x 1.3 x 0.3 inches,0.40 Pounds,/parts/mopar-nut-hex~6101445.html
8,5245034,HANGER Muffler,,1996-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,unavailable,,,5.1 x 4.6 x 1.7 inches,0.80 Pounds,/parts/mopar-hanger-muffler~5245034.html
9,4854303AA,RESONATOR AND PIPE Exhaust,Left,1997-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,269.04,211.42,46.5 x 29.0 x 6.8 inches,14.40 Pounds,/parts/mopar-resonator-exhaust~4854303aa.html
10,5245815,INSULATION Thermal Sill Inner,Left,1996-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,47.2 x 8.9 x 3.9 inches,3.30 Pounds,/parts/mopar-insulatio-thermal-sill-inner~5245815.html
11,6100299,BOLT AND CONED WASHER Hex Head M8x45x17,,1997-1998,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,available,4.95,3.38,2.1 x 0.6 x 0.6 inches,0.60 Pounds,/parts/mopar-bolt-hex-head~6100299.html
12,4695220,CLAMP Exhaust,,,,,2,,,,,discontinued,,,,,
14,4855441,CONVERTER Catalytic,Left,1996-1997,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,17.10 Pounds,/parts/mopar-converter-catalytic~4855441.html
15,4763586,GASKET Exhaust,,1996-1998,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,3.6 x 3.6 x 0.3 inches,0.40 Pounds,/parts/mopar-gasket-exhaust~4763586.html
16,4427610,NUT Hex Flange M8x1.25,,,,,4,,,,,discontinued,,,,,
17,4709106,HANGER BAR Muffler,,1996-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,66.68,52.4,42.2 x 1.2 x 3.2 inches,2.40 Pounds,/parts/mopar-hanger-muffler~4709106.html
18,6101542,SCREW Hex Head M8-1.25 x 20,,1996-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,1.0 x 0.8 x 0.8 inches,0.40 Pounds,/parts/mopar-screw-hex-head~6101542.html
