ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5290044AB,HOSE AND TUBE Brake,,,,,,5290044AC,,available,65.55,43.12,/parts/mopar-tube-brake~5290044ab.html
2,6100575,BOLT AND CONED WASHER Hex Head M8x25x17,,,,2,1,,,available,8.65,6,/parts/mopar-screw-hex-head~6100575.html
3,6502136,BOLT Hex Flange Head M10x1.50x55,,,,4,1,,,available,14.25,9.96,/parts/mopar-bolt-hex-flange-head~6502136.html
4,J4200303,WASHER Brake Hose,,,,8,1,,,discontinued,,,/parts/mopar-washer-brake-hose~j4200303.html
5,6508914AA,BOLT Banjo,,,,4,1,,,discontinued,,,/parts/mopar-bolt-banjo~6508914aa.html
6,5290080AB,TUBE Brake,,,,,,,,available,56,38.45,/parts/mopar-line-brake~5290080ab.html
7,4683653,CLIP Tube,,,,2,1,,,available,6.2,2.21,/parts/mopar-retainer-tube~4683653.html
8,6032824,BOLT Hex Flange Head .25-14x.625,,,,2,1,6034355,,available,5.85,4.02,/parts/mopar-screw-hex-flange-head~6032824.html
9,6100876,WASHER Flat M6.82x17.00x1.75,,,,2,1,,,discontinued,,,/parts/mopar-washer-flat~6100876.html
10,5093035AA,HYDRAULIC CONTROL UNIT Anti-Lock Brake System,,,,,,,,available,760,641.82,/parts/mopar-modulator-anti-lock-brake-system~5093035aa.html
11,5066605AA,MODULE Anti-Lock Brake System,,,,,,,,available,864,701.8,/parts/mopar-module-anti-lock-brake-system~5066605aa.html
12,5290080AB,TUBE Brake,,,,,,,,available,56,38.45,/parts/mopar-line-brake~5290080ab.html
13,5290083AB,TUBE Brake,,,,,,,,available,71.2,48.76,/parts/mopar-line-brake~5290083ab.html
14,5290147AA,TUBE Brake,,,,,,,,available,58.35,40.25,/parts/mopar-line-brake~5290147aa.html
15,5290081AA,TUBE Brake,,,,,,,,available,52.45,45.14,/parts/mopar-line-brake~5290081aa.html
16,5290082AB,TUBE Brake,,,,,,,,discontinued,,,/parts/mopar-line-brake~5290082ab.html
17,6506358AA,SCREW Shoulder,,,,3,1,,,available,4.55,3.15,/parts/mopar-screw-shoulder~6506358aa.html
18,5264880AA,ISOLATOR Anti Lock Brake Unit,,,,3,1,,,available,0.95,0.64,/parts/mopar-grommet-anti-lock-brake-unit~5264880aa.html
19,4683556,CLIP Tube,,,,2,1,52128175,,available,16.4,11.42,/parts/mopar-clip-tube~4683556.html
20,5290248AA,SENSOR Anti-Lock Brakes,,,,2,1,5290248AB,,available,163,108.73,/parts/mopar-sensor-anti-lock-brakes~5290248aa.html
21,5039000AA,CLIP Tube,,,,2,1,,,available,2.2,1.28,/parts/mopar-clip-tube~5039000aa.html
