ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,68202417AD,FRAME Windshield,,"2015-2017, 2013","SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,"68139882AB, 68202417AB, 68202417AC, 68139882AA",,discontinued,,,71.8 x 43.9 x 21.3 inches,33.20 Pounds,/parts/mopar-frame-windshield~68202417ad.html
2,4865948AA,BRACKET A-Pillar,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,2,1,,,,discontinued,,,,,/parts/mopar-bracket-a-pillar~4865948aa.html
3,68160439AA,BRACKET A-Pillar,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,15.75,11.01,,1.40 Pounds,/parts/mopar-bracket-a-pillar~68160439aa.html
4,6508880AA,SCREW,,"2013-2017, 2008-2010","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,6,1,,,,available,5.4,3.67,1.7 x 0.6 x 0.6 inches,0.40 Pounds,/parts/mopar-screw~6508880aa.html
5,6503351,SCREW AND WASHER Hex Head M8x1.25x35,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,discontinued,,,1.7 x 1.0 x 1.0 inches,0.90 Pounds,/parts/mopar-screw-hex-head~6503351.html
