ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5102103AA,KEY Blank,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,3.0 x 1.5 x 0.4 inches,0.50 Pounds,/parts/mopar-key-blank~5102103aa.html
2,5083915AB,CYLINDER Ignition Lock,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,5003843AB,,available,214,143.26,6.1 x 3.2 x 1.2 inches,0.70 Pounds,/parts/mopar-cyl-lock-ignition-lock~5083915ab.html
3,5010879AB,TUMBLER Ignition Number 1 Sidebar,,"2008, 1998-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,5010879AA,,available,3.85,2.62,5.0 x 4.1 x 0.1 inches,0.50 Pounds,/parts/mopar-tumbler-number-1~5010879ab.html
4,5010880AB,TUMBLER Ignition Number 2 Sidebar,,"2008, 1998-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,5010880AA,,available,3.85,2.62,,0.50 Pounds,/parts/mopar-tumbler-number-2~5010880ab.html
5,5010881AB,TUMBLER Ignition Number 3 Sidebar,,"2008, 1998-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,5010881AA,,available,3.85,2.62,,0.50 Pounds,/parts/mopar-tumbler-number-3~5010881ab.html
6,5010882AB,TUMBLER Ignition Number 4 Sidebar,,"2008, 1998-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,5010882AA,,available,3.85,2.62,,0.50 Pounds,/parts/mopar-tumbler-number-4~5010882ab.html
7,5010883AB,SPRING Ignition Tumbler Sidebar,,"2008, 2002-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,3.85,2.62,4.7 x 1.4 x 1.4 inches,0.40 Pounds,/parts/mopar-spring-tumbler~5010883ab.html
8,4778147,CYLINDER Deck Lid Lock,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,5.6 x 4.2 x 0.8 inches,0.70 Pounds,/parts/mopar-cyl-lock-deck-lid-lock~4778147.html
10,4778117AB,TUMBLER Door and Deck Number 1 Wide,,"2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,4778117,,available,4.8,3.32,3.1 x 3.2 x 1.1 inches,0.90 Pounds,/parts/mopar-tumbler-number-1~4778117ab.html
11,4778118AB,TUMBLER Door and Deck Number 2 Wide,,"2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,4778118,,available,5.4,3.73,0.6 x 0.3 x 0.1 inches,0.40 Pounds,/parts/mopar-tumbler-number-2~4778118ab.html
