ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
4,5245738,GRILLE Speaker,,,,2,,,,discontinued,,,
6,4848147,GRILLE Speaker,,,,,,,,discontinued,,,
10,4848139,BRACKET Amplifier Retainer,,,,,,,,discontinued,,,/parts/mopar-bracket-amplifier-retainer~4848139.html
12,4848137,BRACKET Amplifier,,,,,,,,discontinued,,,/parts/mopar-bracket-amplifier~4848137.html
13,34201358,NUT AND WASHER Hex Nut-Sealing Washer M6 x 1.00,,,,3,1,,,available,13.9,9.67,/parts/mopar-nut-hex-nut-sealing-washer~34201358.html
16,4709109,BOX Antenna Amplifier,,,,,,,,discontinued,,,/parts/mopar-control-antenna-amplifier~4709109.html
,4709110,CABLE Amplifier Box,,,,,,,,discontinued,,,/parts/mopar-cable-amplifier-box~4709110.html
,4848850AC,COVER Antenna Opening,,,,,,,,discontinued,,,/parts/mopar-shield-antenna-opening~4848850ac.html
,4709112,GROMMET Antenna Amplifier,,,,,,,,discontinued,,,/parts/mopar-grommet-antenna-amplifier~4709112.html
,4848082,HOLDER Fuse,,,,,,,,available,1.95,1.53,/parts/mopar-holder-fuse~4848082.html
