ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4865593AC,DOOR Front Paint as Required,Left,,,,,,,,,discontinued,,,,,
2,4865581AA,FLAG Door,Left,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,,,,discontinued,,,,,/parts/mopar-panel-door~4865581aa.html
3,5029069AA,PANEL Access,Left,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,,,,discontinued,,,5.5 x 5.0 x 1.3 inches,0.50 Pounds,/parts/mopar-panel-access~5029069aa.html
4,6101455,SCREW AND WASHER Hex Head M6x1x20,,"2013-2014, 1992-2004","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT GTS, SRT-10 Convertible","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",6,1,,6104366AA,,available,7.6,5.3,1.1 x 0.5 x 0.5 inches,0.40 Pounds,/parts/mopar-screw-hex-head~6101455.html
5,6101444,NUT AND WASHER Hex M6x1.0,,"2008, 2006, 1999-2004","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,34201358,,,available,13.9,9.67,1.0 x 1.0 x 0.7 inches,0.40 Pounds,/parts/mopar-nut-a-c-suct-hose-clamp~6101444.html
6,4865462AA,HINGE Front Door,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,2,1,4865462AG,,,available,720,474.1,10.9 x 6.4 x 2.5 inches,1.40 Pounds,/parts/mopar-hinge-front-door~4865462aa.html
7,6502549,SCREW Pan Head M8x1.25x30,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,7.8,5.13,1.5 x 0.6 x 0.3 inches,0.50 Pounds,/parts/mopar-screw-pan-head~6502549.html
8,6503351,SCREW AND WASHER Hex Head M8x1.25x35,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,discontinued,,,1.7 x 1.0 x 1.0 inches,0.90 Pounds,/parts/mopar-screw-hex-head~6503351.html
9,6507853AA,SCREW,,2003,SRT-10 Convertible,10 Cyl 8.3L,8,1,,,,available,7.42,5.83,1.6 x 1.0 x 1.0 inches,0.50 Pounds,/parts/mopar-screw~6507853aa.html
10,2860332,PLUG Anti-Rattle,,1998-2003,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible","10 Cyl 8.0L, 10 Cyl 8.3L",2,1,,,,available,9.2,6.41,1.1 x 1.1 x 0.4 inches,0.60 Pounds,/parts/mopar-plug-anti-rattle~2860332.html
11,4865587AA,WATERSHIELD Front Door,Left,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,115,94.75,10.5 x 9.4 x 1.1 inches,0.60 Pounds,/parts/mopar-shield-front-door~4865587aa.html
,6101767,SCREW AND WASHER M8x1.25x25,,2003-2004,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,2,1,,,,discontinued,,,1.3 x 1.0 x 1.0 inches,0.50 Pounds,/parts/mopar-bolt~6101767.html
