ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5093291AA,PAD KIT Disc Brake,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,5093291AB,,,available,301,242.52,8.9 x 5.9 x 1.8 inches,10.90 Pounds,/parts/mopar-pad-disc-brake~5093291aa.html
2,5093295AA,PISTON KIT Front Brake,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,"Contains 2-Pistons [40mm Dia] Boots, Seals",available,79,64.41,10.8 x 5.7 x 2.0 inches,0.80 Pounds,/parts/mopar-piston-disc-brake~5093295aa.html
3,5093296AA,BOOT KIT Disc brake,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,28.15,22.66,9.0 x 5.2 x 1.0 inches,0.70 Pounds,/parts/mopar-seal-disc-brake~5093296aa.html
4,5136153AA,CALIPER Disc Brake,,"2013-2017, 2008-2010, 2003-2006","27; ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,Left Red in Color,discontinued,,,11.2 x 11.6 x 4.5 inches,9.30 Pounds,/parts/mopar-caliper-disc-brake~5136153aa.html
4,5093293AA,CALIPER Disc Brake,,2003-2004,"COMP. Coupe, SRT-10 Convertible; ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,Left Black in Color,discontinued,,,10.6 x 9.6 x 4.6 inches,9.50 Pounds,/parts/mopar-caliper-disc-brake~5093293aa.html
4,5093292AA,CALIPER Disc Brake,,2003-2004,"COMP. Coupe, SRT-10 Convertible; ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,Right Black in Color,discontinued,,,13.4 x 9.6 x 4.6 inches,9.60 Pounds,/parts/mopar-caliper-disc-brake~5093292aa.html
5,6507587AA,SCREW Cap,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,discontinued,,,4.3 x 0.8 x 0.8 inches,0.70 Pounds,/parts/mopar-screw-cap~6507587aa.html
6,5093297AA,BLEEDER SCREW Brake,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,8.3,7.02,6.0 x 3.5 x 1.4 inches,0.50 Pounds,/parts/mopar-screw-brake~5093297aa.html
7,5093302AA,PIN KIT Disc Brake,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,30.25,23.88,5.0 x 3.0 x 0.8 inches,0.70 Pounds,/parts/mopar-pin-disc-brake~5093302aa.html
8,5135210AA,TUBE Brake,,,,,,,,,,discontinued,,,,,
9,5093303AA,CLIP Brake Caliper,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,18.45,13.86,5.8 x 4.0 x 1.3 inches,0.50 Pounds,/parts/mopar-retainer-brake-caliper~5093303aa.html
10,5290394AA,ROTOR Brake,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,14.8 x 14.4 x 2.3 inches,27.80 Pounds,/parts/mopar-rotor-brake~5290394aa.html
11,4763182AB,BEARING,,"2013-2017, 2008-2010, 2001-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,7.0 x 7.0 x 5.9 inches,10.70 Pounds,/parts/mopar-bearing~4763182ab.html
12,6033702,BOLT D Head .50-20x2.00,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",6,1,,,,discontinued,,,2.3 x 0.9 x 0.8 inches,0.50 Pounds,/parts/mopar-stud-hub~6033702.html
13,5290695AA,SEAL,,"2013-2017, 2008-2010, 2001-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,20.7,16.43,2.1 x 2.2 x 0.2 inches,0.50 Pounds,/parts/mopar-seal~5290695aa.html
