ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,53009508,PULLEY Idler,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,28.25,19.75,5.7 x 4.9 x 3.2 inches,1.30 Pounds,/parts/mopar-pulley-idler~53009508.html
2,53010222,PULLEY Crankshaft,,1997-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,,,/parts/mopar-pulley-crankshaft~53010222.html
4,4626444AB,TENSIONER PACKAGE Belt,,1998-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,9.3 x 5.3 x 3.4 inches,2.10 Pounds,/parts/mopar-tensnrpkg-belt~4626444ab.html
5,6502135,NUT Hex Flange M10x1.5,,"2008-2010, 1992-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,11502812,,available,11.3,7.86,0.8 x 0.8 x 0.4 inches,0.80 Pounds,/parts/mopar-nut-hex-flange~6502135.html
6,6034530,SCREW Hex Head .312-18x.75,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",4,1,,,,available,5.33,4.19,1.0 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6034530.html
7,4763863AB,BELT Accessory Drive,,1997-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,4763863AC,,,discontinued,,,18.8 x 3.8 x 1.3 inches,1.00 Pounds,/parts/mopar-belt-accessory-drive~4763863ab.html
8,53010221,PULLEY Water Pump,,1997-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,6.3 x 6.4 x 2.2 inches,1.80 Pounds,/parts/mopar-pulley-water-pump~53010221.html
,33002201,BUSHING Idler Pulley,,"2013-2017, 2008-2010, 1992-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,0.6 x 1.9 x 1.9 inches,0.50 Pounds,/parts/mopar-bushing-idler-pulley~33002201.html
