ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,status,msrp,sale_price,detail_url
1,4642215,"MIRROR, Complete",,,,,,,discontinued,,,
1,4643214,"MIRROR, Complete",,,,,,,discontinued,,,
1,4709432,"MIRROR, Complete",,,,,,,discontinued,,,/parts/mopar-mirror-outside-rearview~4709432.html
1,4709433,"MIRROR, Complete",,,,,,,available,130.76,102.76,/parts/mopar-mirror-outside-rearview~4709433.html
1,4709434,"MIRROR, Complete",,,,,,,discontinued,,,/parts/mopar-mirror-as-o-s-rr-view-comp-primed-rt~4709434.html
1,4856052,"MIRROR, Complete",,,,,,,discontinued,,,/parts/mopar-mirror-asm-o-s-rt-lt-sight~4856052.html
1,4856053,"MIRROR, Complete",,,,,,,discontinued,,,/parts/mopar-shield-mirror-assy-o-s-rt-lt~4856053.html
2,6101371,"SCREW, Mirror Mounting",,,,4,,,discontinued,,,
