ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4626498,RAIL Top,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,18.7 x 0.5 x 0.5 inches,1.80 Pounds,/parts/mopar-rail-top~4626498.html
2,4626499,FORK Third and Fourth,,,,,,,,,,discontinued,,,,,
3,4626502,PAD Shift Fork,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,6.45,4.37,1.3 x 0.5 x 0.3 inches,0.50 Pounds,/parts/mopar-pad-shift-fork~4626502.html
4,4626505,FORK First and Second,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,7.0 x 6.2 x 2.4 inches,1.40 Pounds,/parts/mopar-fork-first-and-second~4626505.html
5,4626502,PAD Shift Fork,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,6.45,4.37,1.3 x 0.5 x 0.3 inches,0.50 Pounds,/parts/mopar-pad-shift-fork~4626502.html
6,4626492,RAIL Reverse Shift,,,,,,,,,,discontinued,,,,,
7,4626553,FORK Transmission,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,6.3 x 5.6 x 3.0 inches,1.40 Pounds,/parts/mopar-fork-transmission~4626553.html
8,4626496,PAD Shift Fork,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,7.8,5.3,0.6 x 0.3 x 0.3 inches,0.60 Pounds,/parts/mopar-fork-shift-fork~4626496.html
9,4626540,FORK Fifth Shift,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,6.2 x 6.2 x 3.0 inches,1.30 Pounds,/parts/mopar-fork-5th-and-6th-shift~4626540.html
10,4626496,PAD Shift Fork,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,7.8,5.3,0.6 x 0.3 x 0.3 inches,0.60 Pounds,/parts/mopar-fork-shift-fork~4626496.html
17,4626506,ARM Gearshift Selector,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,94.7,63.73,3.3 x 3.1 x 1.7 inches,0.80 Pounds,/parts/mopar-housing-gearshift-selector~4626506.html
25,4626526,BALL Check,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,0.4 x 0.4 x 0.4 inches,0.50 Pounds,/parts/mopar-ball-check~4626526.html
,4626527,BOLT,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,5.4,3.67,1.3 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-bolt-shift-guide-plate~4626527.html
,4626508,BOLT Shift Lever Guide,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,available,4.55,3.58,1.7 x 0.6 x 0.6 inches,0.50 Pounds,/parts/mopar-fork-shift-lever-guide~4626508.html
,4626571,BOLT Shifter Cover,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,available,6.75,4.66,1.0 x 0.5 x 0.6 inches,0.60 Pounds,/parts/mopar-bolt-shifter-cover~4626571.html
,4626512,BUSHING Shift Rail,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,68028433AA,,available,6.2,4.19,0.7 x 0.7 x 0.5 inches,0.50 Pounds,/parts/mopar-bushing-shift-rail~4626512.html
,4626494,COLLAR Reverse Shift,,,,,,,,,,discontinued,,,,,
,4626577,HOUSING Shift,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,68211557AA,,,available,64.8,55.28,3.3 x 3.0 x 1.6 inches,0.50 Pounds,/parts/mopar-housing-gearshift~4626577.html
,4626495,LEVER Fifth and Sixth,,,,,,,,,,discontinued,,,,,
,4626528,LEVER First and Fourth,,,,,,,,,,discontinued,,,,,
,4626588,LEVER Gearshift,,1992-2004,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,7.2 x 6.1 x 5.7 inches,2.30 Pounds,/parts/mopar-lever-gearshift~4626588.html
,4761999,LEVER Offset,,,,,,,,,,discontinued,,,,,
,4626497,LEVER Reverse,,,,,,,,,,discontinued,,,,,
,4626587,O RING Reverse Inhibitor Manual Transmission,,,,,,,,,,discontinued,,,,,
,4626578,O RING Shift Detent Housing Transmission,,,,,,,,,,discontinued,,,,,
,4626493,PIN Roll,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,3.95,2.68,1.0 x 0.4 x 0.4 inches,0.50 Pounds,/parts/mopar-pin-roll~4626493.html
,4626493,PIN Roll,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,3.95,2.68,1.0 x 0.4 x 0.4 inches,0.50 Pounds,/parts/mopar-pin-roll~4626493.html
,4626493,PIN Roll,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,3.95,2.68,1.0 x 0.4 x 0.4 inches,0.50 Pounds,/parts/mopar-pin-roll~4626493.html
,4626493,PIN Roll,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,3.95,2.68,1.0 x 0.4 x 0.4 inches,0.50 Pounds,/parts/mopar-pin-roll~4626493.html
,4626493,PIN Roll,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,3.95,2.68,1.0 x 0.4 x 0.4 inches,0.50 Pounds,/parts/mopar-pin-roll~4626493.html
,4626503,PLATE Shift,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,3.8 x 1.6 x 0.3 inches,0.70 Pounds,/parts/mopar-link-shift~4626503.html
,4626507,PLATE Transmission  Module,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,3.3 x 3.0 x 1.6 inches,0.70 Pounds,/parts/mopar-plate-interlock~4626507.html
,4626569,PLATE Transmission Shifter,,"2000-2006, 1992-1998","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,,1.20 Pounds,/parts/mopar-plate-transmission-shifter~4626569.html
,4626586,SNAP RING Reverse Inhibitor,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,4.1,2.8,1.1 x 1.0 x 0.4 inches,0.50 Pounds,/parts/mopar-retainer-reverse-inhibitor~4626586.html
,4626561,SNAP RING Shift Fork,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,5.5,3.79,0.8 x 0.7 x 0.4 inches,0.50 Pounds,/parts/mopar-ring-shift-fork~4626561.html
