ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4873102,SPRING Front Suspension Coil,,,,2,1,,,available,174,124.71,/parts/mopar-spring-front-suspension-coil~4873102.html
3,4763943,SEAT Spring,,,,2,1,,,discontinued,,,/parts/mopar-seat-reduced-height-spring~4763943.html
4,4848641,SHOCK ABSORBER Suspension Front,,,,2,1,,,discontinued,,,/parts/mopar-absorber-suspension~4848641.html
5,6100969,BOLT Hex Flange Head M14x2.00x90,,,,4,1,,,discontinued,,,/parts/mopar-bolt-hex-flange-head~6100969.html
6,6502698,NUT,,,,4,1,,,available,8.95,6.17,/parts/mopar-nut-hex-flange-lock~6502698.html
7,4404219,RETAINER Stabilizer Bar Grommet,,,,2,1,,,discontinued,,,/parts/mopar-cover-sway-bar~4404219.html
8,4848105,STABILIZER BAR Front,,,,,,,,discontinued,,,/parts/mopar-bar-frt-susp~4848105.html
9,4763147,LINK Sway Eliminator,,,,2,1,68231477AA,,available,335,240.09,/parts/mopar-link-stabilizer-bar~4763147.html
10,6502556,NUT Hex M10-1.5,,,,2,1,,,available,11.3,7.86,/parts/mopar-nut-hex~6502556.html
11,4643004,BUSHING Stabilizer Bar,,,,2,1,,,discontinued,,,/parts/mopar-bushing-stabilizer-bar~4643004.html
13,4709292,ARM Control,,,,2,1,,,discontinued,,,/parts/mopar-arm-control~4709292.html
14,6030099,FITTING Ball Joint Zirc,,,,4,1,83507064AB,,discontinued,,,/parts/mopar-fitting-ball-joint~6030099.html
15,52006404,SEAL Ball Joint,,,,,,,,available,43.8,30.41,/parts/mopar-seal-ball-joint~52006404.html
16,4848049,BUSHING Control Arm,,,,4,1,,,discontinued,,,/parts/mopar-bushing-control-arm~4848049.html
17,4014175,WASHER Control Arm Pivot,,,,4,,,,discontinued,,,
18,3815704,RETAINER Control Arm Bushing,,,,4,1,,,discontinued,,,/parts/mopar-retainer-control-arm-bushing~3815704.html
19,6036048AA,NUT Hex Lock .562 - 18,,,,4,1,,,discontinued,,,/parts/mopar-nut-hex-lock~6036048aa.html
21,120123,PIN Cotter,,,,4,1,,,available,8.1,5.65,/parts/mopar-pin-cotter~120123.html
22,6036048AA,NUT Hex Lock .562 - 18,,,,4,1,,,discontinued,,,/parts/mopar-nut-hex-lock~6036048aa.html
23,6035641,NUT Hex .625-18,,,,2,1,,,discontinued,,,/parts/mopar-nut-hex~6035641.html
24,4709297,ARM Control,,,,,,,Left Lower,discontinued,,,/parts/mopar-arm-control~4709297.html
25,2269232,CAM Front Suspension Control Arm,,,,4,1,,,discontinued,,,/parts/mopar-nut-front-suspension-control-ar~2269232.html
26,152349,NUT Hex .50-20,,,,4,1,,,discontinued,,,/parts/mopar-nut-hex~152349.html
27,4709304,KNUCKLE Front,Right,,,,,,,discontinued,,,/parts/mopar-knuckle-front-axle~4709304.html
28,6035670,NUT Hex,,,,4,1,,,discontinued,,,/parts/mopar-nut-hex~6035670.html
29,4642056,SHIM Control Arm,,,,4,1,,,discontinued,,,/parts/mopar-spacer-control-arm~4642056.html
30,4709323,BOLT Control Arm Cam,,,,4,,,,discontinued,,,
31,6502136,BOLT Hex Flange Head M10x1.50x55,,,,2,1,,,available,14.25,9.96,/parts/mopar-bolt-hex-flange-head~6502136.html
32,4848050,BUSHING Control Arm,,,,2,1,,,discontinued,,,/parts/mopar-bushing-control-arm~4848050.html
34,4709299,BRACKET Shock Mounting,Left,,,,,,,available,77,52.43,/parts/mopar-bracket-shock-mounting~4709299.html
36,6502696,NUT Hex Flange Lock M14x1.50,,,,3,1,,,available,7.2,4.89,/parts/mopar-nut-hex-flange-lock~6502696.html
,5012650AA,BUSHING Shock Absorber,,,,2,1,,,discontinued,,,/parts/mopar-bushing-shock-absorber~5012650aa.html
,4709321,SHIM Coil Over Shock Spring,,,,,,,,discontinued,,,/parts/mopar-shim-coil-over-shock-spring~4709321.html
